idx,question,orig_idx
val_Spatial_Reasoning_169_rephrased13,The horse and the chair are not adjacent.,val_Spatial_Reasoning_169
val_Spatial_Reasoning_169_rephrased14,The chair is far removed from the horse.,val_Spatial_Reasoning_169
val_Spatial_Reasoning_170_rephrased1,The dog is by the motorcycle.,val_Spatial_Reasoning_170
val_Spatial_Reasoning_170_rephrased2,The motorcycle is positioned next to the dog.,val_Spatial_Reasoning_170
val_Spatial_Reasoning_170_rephrased3,The motorcycle is located near the dog.,val_Spatial_Reasoning_170
val_Spatial_Reasoning_170_rephrased4,The dog is situated next to the motorcycle.,val_Spatial_Reasoning_170
val_Spatial_Reasoning_170_rephrased5,The motorcycle is adjacent to the dog.,val_Spatial_Reasoning_170
val_Spatial_Reasoning_170_rephrased6,The dog and the motorcycle are in close proximity.,val_Spatial_Reasoning_170
val_Spatial_Reasoning_170_rephrased7,The motorcycle is alongside the dog.,val_Spatial_Reasoning_170
val_Spatial_Reasoning_170_rephrased8,The dog is in close proximity to the motorcycle.,val_Spatial_Reasoning_170
val_Spatial_Reasoning_170_rephrased9,The motorcycle is in the vicinity of the dog.,val_Spatial_Reasoning_170
val_Spatial_Reasoning_170_rephrased10,The dog is nearby the motorcycle.,val_Spatial_Reasoning_170
val_Spatial_Reasoning_170_rephrased11,The motorcycle is situated close to the dog.,val_Spatial_Reasoning_170
val_Spatial_Reasoning_170_rephrased12,The motorcycle is right next to the dog.,val_Spatial_Reasoning_170
val_Spatial_Reasoning_170_rephrased13,The dog is next to the motorcycle.,val_Spatial_Reasoning_170
val_Spatial_Reasoning_170_rephrased14,The motorcycle is positioned close to the dog.,val_Spatial_Reasoning_170
val_Spatial_Reasoning_171_rephrased1,The surfboard is far from the dog.,val_Spatial_Reasoning_171
val_Spatial_Reasoning_171_rephrased2,The dog is at a distance from the surfboard.,val_Spatial_Reasoning_171
val_Spatial_Reasoning_171_rephrased3,The surfboard is not close to the dog.,val_Spatial_Reasoning_171
val_Spatial_Reasoning_171_rephrased4,The dog is not near the surfboard.,val_Spatial_Reasoning_171
val_Spatial_Reasoning_171_rephrased5,The distance between the dog and the surfboard is considerable.,val_Spatial_Reasoning_171
val_Spatial_Reasoning_171_rephrased6,The surfboard is positioned far away from the dog.,val_Spatial_Reasoning_171
val_Spatial_Reasoning_171_rephrased7,The dog is located a considerable distance from the surfboard.,val_Spatial_Reasoning_171
val_Spatial_Reasoning_171_rephrased8,The surfboard is a considerable distance away from the dog.,val_Spatial_Reasoning_171
val_Spatial_Reasoning_171_rephrased9,The distance between the dog and the surfboard is large.,val_Spatial_Reasoning_171
val_Spatial_Reasoning_171_rephrased10,The dog is quite far from the surfboard.,val_Spatial_Reasoning_171
val_Spatial_Reasoning_171_rephrased11,The surfboard is located far from the dog.,val_Spatial_Reasoning_171
val_Spatial_Reasoning_171_rephrased12,The dog and the surfboard are not in close proximity.,val_Spatial_Reasoning_171
val_Spatial_Reasoning_171_rephrased13,The dog is far removed from the surfboard.,val_Spatial_Reasoning_171
val_Spatial_Reasoning_171_rephrased14,The surfboard is at a considerable distance from the dog.,val_Spatial_Reasoning_171
val_Spatial_Reasoning_172_rephrased1,The laptop sits on top of the bench.,val_Spatial_Reasoning_172
val_Spatial_Reasoning_172_rephrased2,The laptop is situated on top of the bench.,val_Spatial_Reasoning_172
val_Spatial_Reasoning_172_rephrased3,The laptop is placed on top of the bench.,val_Spatial_Reasoning_172
val_Spatial_Reasoning_172_rephrased4,The laptop rests on top of the bench.,val_Spatial_Reasoning_172
val_Spatial_Reasoning_172_rephrased5,The laptop is located on top of the bench.,val_Spatial_Reasoning_172
val_Spatial_Reasoning_172_rephrased6,The laptop is positioned on top of the bench.,val_Spatial_Reasoning_172
val_Spatial_Reasoning_172_rephrased7,The laptop is perched on top of the bench.,val_Spatial_Reasoning_172
val_Spatial_Reasoning_172_rephrased8,The laptop is positioned above the bench.,val_Spatial_Reasoning_172
val_Spatial_Reasoning_172_rephrased9,The laptop is on the top of the bench.,val_Spatial_Reasoning_172
val_Spatial_Reasoning_172_rephrased10,The laptop is situated above the bench.,val_Spatial_Reasoning_172
val_Spatial_Reasoning_172_rephrased11,The laptop is placed above the bench.,val_Spatial_Reasoning_172
val_Spatial_Reasoning_172_rephrased12,The laptop is on the upper surface of the bench.,val_Spatial_Reasoning_172
val_Spatial_Reasoning_172_rephrased13,The laptop is positioned on the top surface of the bench.,val_Spatial_Reasoning_172
val_Spatial_Reasoning_172_rephrased14,The laptop is sitting on top of the bench.,val_Spatial_Reasoning_172
val_Spatial_Reasoning_173_rephrased1,The dog is to the left of the refrigerator.,val_Spatial_Reasoning_173
val_Spatial_Reasoning_173_rephrased2,The refrigerator is situated to the right of the dog.,val_Spatial_Reasoning_173
val_Spatial_Reasoning_173_rephrased3,The dog is located to the left of the refrigerator.,val_Spatial_Reasoning_173
val_Spatial_Reasoning_173_rephrased4,The refrigerator is on the right side of the dog.,val_Spatial_Reasoning_173
val_Spatial_Reasoning_173_rephrased5,The dog is positioned to the left of the refrigerator.,val_Spatial_Reasoning_173
val_Spatial_Reasoning_173_rephrased6,The refrigerator is positioned to the right of the dog.,val_Spatial_Reasoning_173
val_Spatial_Reasoning_173_rephrased7,The dog is on the left side of the refrigerator.,val_Spatial_Reasoning_173
val_Spatial_Reasoning_173_rephrased8,The refrigerator is located to the right of the dog.,val_Spatial_Reasoning_173
val_Spatial_Reasoning_173_rephrased9,The dog is to the left of the refrigerator in position.,val_Spatial_Reasoning_173
val_Spatial_Reasoning_173_rephrased10,The refrigerator is to the right of the dog in space.,val_Spatial_Reasoning_173
val_Spatial_Reasoning_173_rephrased11,The refrigerator is to the right of the dog's location.,val_Spatial_Reasoning_173
val_Spatial_Reasoning_173_rephrased12,The refrigerator is situated to the right of the dog's position.,val_Spatial_Reasoning_173
val_Spatial_Reasoning_173_rephrased13,The dog is positioned to the left of the refrigerator in space.,val_Spatial_Reasoning_173
val_Spatial_Reasoning_173_rephrased14,The refrigerator is on the right of the dog's location.,val_Spatial_Reasoning_173
val_Spatial_Reasoning_174_rephrased1,The dog is on top of the motorcycle.,val_Spatial_Reasoning_174
val_Spatial_Reasoning_174_rephrased2,The motorcycle is positioned beneath the dog.,val_Spatial_Reasoning_174
val_Spatial_Reasoning_174_rephrased3,The dog is situated above the motorcycle.,val_Spatial_Reasoning_174
val_Spatial_Reasoning_174_rephrased4,The motorcycle is located underneath the dog.,val_Spatial_Reasoning_174
val_Spatial_Reasoning_174_rephrased5,The dog is directly above the motorcycle.,val_Spatial_Reasoning_174
val_Spatial_Reasoning_174_rephrased6,The motorcycle is at the bottom with the dog on top.,val_Spatial_Reasoning_174
val_Spatial_Reasoning_174_rephrased7,The dog is directly on top of the motorcycle.,val_Spatial_Reasoning_174
val_Spatial_Reasoning_174_rephrased8,The motorcycle is placed beneath the dog.,val_Spatial_Reasoning_174
val_Spatial_Reasoning_174_rephrased9,The dog is positioned above the motorcycle in the air.,val_Spatial_Reasoning_174
val_Spatial_Reasoning_174_rephrased10,The motorcycle is situated beneath the dog's feet.,val_Spatial_Reasoning_174
val_Spatial_Reasoning_174_rephrased11,"The dog is on top, and the motorcycle is below.",val_Spatial_Reasoning_174
val_Spatial_Reasoning_174_rephrased12,The motorcycle is positioned at the bottom with the dog above.,val_Spatial_Reasoning_174
val_Spatial_Reasoning_174_rephrased13,"The motorcycle is located at the bottom, with the dog on top.",val_Spatial_Reasoning_174
val_Spatial_Reasoning_174_rephrased14,"The dog is on top, and the motorcycle is underneath.",val_Spatial_Reasoning_174
val_Spatial_Reasoning_175_rephrased1,The chair is facing the laptop.,val_Spatial_Reasoning_175
val_Spatial_Reasoning_175_rephrased2,The laptop is positioned in front of the chair.,val_Spatial_Reasoning_175
val_Spatial_Reasoning_175_rephrased3,The laptop is situated opposite the chair.,val_Spatial_Reasoning_175
val_Spatial_Reasoning_175_rephrased4,The laptop is turned towards the chair.,val_Spatial_Reasoning_175
val_Spatial_Reasoning_175_rephrased5,The laptop is directed towards the chair.,val_Spatial_Reasoning_175
val_Spatial_Reasoning_175_rephrased6,The laptop is oriented towards the chair.,val_Spatial_Reasoning_175
val_Spatial_Reasoning_175_rephrased7,The chair is facing the laptop from a forward direction.,val_Spatial_Reasoning_175
val_Spatial_Reasoning_175_rephrased8,The laptop is placed in front of the chair's location.,val_Spatial_Reasoning_175
val_Spatial_Reasoning_175_rephrased9,The laptop is positioned in the direction of the chair.,val_Spatial_Reasoning_175
val_Spatial_Reasoning_175_rephrased10,The laptop is facing the chair from the front side.,val_Spatial_Reasoning_175
val_Spatial_Reasoning_175_rephrased11,The chair is in front of the laptop's location.,val_Spatial_Reasoning_175
val_Spatial_Reasoning_175_rephrased12,The laptop is directed at the chair.,val_Spatial_Reasoning_175
val_Spatial_Reasoning_175_rephrased13,The laptop is situated in front of the chair's position.,val_Spatial_Reasoning_175
val_Spatial_Reasoning_175_rephrased14,The laptop is oriented in the direction of the chair.,val_Spatial_Reasoning_175
val_Spatial_Reasoning_176_rephrased1,The dog is in front of the refrigerator.,val_Spatial_Reasoning_176
val_Spatial_Reasoning_176_rephrased2,The refrigerator is positioned behind the dog.,val_Spatial_Reasoning_176
val_Spatial_Reasoning_176_rephrased3,"Behind the dog, you'll find the refrigerator.",val_Spatial_Reasoning_176
val_Spatial_Reasoning_176_rephrased4,The refrigerator is situated after the dog.,val_Spatial_Reasoning_176
val_Spatial_Reasoning_176_rephrased5,The dog is ahead of the refrigerator.,val_Spatial_Reasoning_176
val_Spatial_Reasoning_176_rephrased6,The refrigerator is located in the area behind the dog.,val_Spatial_Reasoning_176
val_Spatial_Reasoning_176_rephrased7,The refrigerator can be found right after the dog.,val_Spatial_Reasoning_176
val_Spatial_Reasoning_176_rephrased8,What is in front of the refrigerator?,val_Spatial_Reasoning_176
val_Spatial_Reasoning_176_rephrased9,The refrigerator is placed in a spot behind the dog.,val_Spatial_Reasoning_176
val_Spatial_Reasoning_176_rephrased10,The dog is situated ahead of the refrigerator.,val_Spatial_Reasoning_176
val_Spatial_Reasoning_176_rephrased11,You will find the refrigerator behind the dog.,val_Spatial_Reasoning_176
val_Spatial_Reasoning_176_rephrased12,The refrigerator is in a position that comes after the dog.,val_Spatial_Reasoning_176
val_Spatial_Reasoning_176_rephrased13,"The dog is in front of the refrigerator, which is in a back position.",val_Spatial_Reasoning_176
val_Spatial_Reasoning_176_rephrased14,The refrigerator is positioned in the rear of the area where the dog is.,val_Spatial_Reasoning_176
val_Spatial_Reasoning_177_rephrased1,The dog is located inside the refrigerator.,val_Spatial_Reasoning_177
val_Spatial_Reasoning_177_rephrased2,The refrigerator holds the dog.,val_Spatial_Reasoning_177
val_Spatial_Reasoning_177_rephrased3,The dog is being stored in the refrigerator.,val_Spatial_Reasoning_177
val_Spatial_Reasoning_177_rephrased4,The refrigerator has the dog inside it.,val_Spatial_Reasoning_177
val_Spatial_Reasoning_177_rephrased5,The dog is currently in the refrigerator.,val_Spatial_Reasoning_177
val_Spatial_Reasoning_177_rephrased6,The refrigerator contains the dog within.,val_Spatial_Reasoning_177
val_Spatial_Reasoning_177_rephrased7,The dog is kept in the refrigerator.,val_Spatial_Reasoning_177
val_Spatial_Reasoning_177_rephrased8,The refrigerator has the dog stored in it.,val_Spatial_Reasoning_177
val_Spatial_Reasoning_177_rephrased9,The refrigerator is holding the dog.,val_Spatial_Reasoning_177
val_Spatial_Reasoning_177_rephrased10,The dog is situated in the refrigerator.,val_Spatial_Reasoning_177
val_Spatial_Reasoning_177_rephrased11,The refrigerator houses the dog.,val_Spatial_Reasoning_177
val_Spatial_Reasoning_177_rephrased12,The dog is being kept in the refrigerator.,val_Spatial_Reasoning_177
val_Spatial_Reasoning_177_rephrased13,The refrigerator is storing the dog.,val_Spatial_Reasoning_177
val_Spatial_Reasoning_177_rephrased14,The dog is found in the refrigerator.,val_Spatial_Reasoning_177
val_Spatial_Reasoning_178_rephrased1,The laptop has the chair located at its right side.,val_Spatial_Reasoning_178
val_Spatial_Reasoning_178_rephrased2,The chair is situated to the right of the laptop.,val_Spatial_Reasoning_178
val_Spatial_Reasoning_178_rephrased3,The laptop is positioned with the chair on its right-hand side.,val_Spatial_Reasoning_178
val_Spatial_Reasoning_178_rephrased4,The chair is positioned to the right of the laptop.,val_Spatial_Reasoning_178
val_Spatial_Reasoning_178_rephrased5,The laptop has the chair situated at its right side.,val_Spatial_Reasoning_178
val_Spatial_Reasoning_178_rephrased6,The chair is located to the right of the laptop.,val_Spatial_Reasoning_178
val_Spatial_Reasoning_178_rephrased7,"The laptop and chair are positioned side by side, with the chair on the right.",val_Spatial_Reasoning_178
val_Spatial_Reasoning_178_rephrased8,The chair is at the right-hand side of the laptop.,val_Spatial_Reasoning_178
val_Spatial_Reasoning_178_rephrased9,The laptop is set up with the chair on its right side.,val_Spatial_Reasoning_178
val_Spatial_Reasoning_178_rephrased10,The chair is positioned adjacent to the laptop on the right.,val_Spatial_Reasoning_178
val_Spatial_Reasoning_178_rephrased11,The laptop and the chair are arranged with the chair to the right.,val_Spatial_Reasoning_178
val_Spatial_Reasoning_178_rephrased12,The chair is situated on the right of the laptop.,val_Spatial_Reasoning_178
val_Spatial_Reasoning_178_rephrased13,The laptop has the chair placed at its right side.,val_Spatial_Reasoning_178
val_Spatial_Reasoning_178_rephrased14,The chair is to the right of the laptop.,val_Spatial_Reasoning_178
val_Spatial_Reasoning_179_rephrased1,The laptop is above the bench.,val_Spatial_Reasoning_179
val_Spatial_Reasoning_179_rephrased2,The bench is situated below the laptop.,val_Spatial_Reasoning_179
val_Spatial_Reasoning_179_rephrased3,The laptop is positioned above the bench.,val_Spatial_Reasoning_179
val_Spatial_Reasoning_179_rephrased4,The bench is located beneath the laptop.,val_Spatial_Reasoning_179
val_Spatial_Reasoning_179_rephrased5,The laptop is situated above the bench in the vertical plane.,val_Spatial_Reasoning_179
val_Spatial_Reasoning_179_rephrased6,The bench is positioned at a lower level than the laptop.,val_Spatial_Reasoning_179
val_Spatial_Reasoning_179_rephrased7,The laptop is above the bench in height.,val_Spatial_Reasoning_179
val_Spatial_Reasoning_179_rephrased8,The bench is at a lower elevation than the laptop.,val_Spatial_Reasoning_179
val_Spatial_Reasoning_179_rephrased9,The laptop is placed above the bench vertically.,val_Spatial_Reasoning_179
val_Spatial_Reasoning_179_rephrased10,The bench is situated at a lower vertical level than the laptop.,val_Spatial_Reasoning_179
val_Spatial_Reasoning_179_rephrased11,The laptop is higher than the bench.,val_Spatial_Reasoning_179
val_Spatial_Reasoning_179_rephrased12,The bench is at a lower vertical position than the laptop.,val_Spatial_Reasoning_179
val_Spatial_Reasoning_179_rephrased13,The laptop is positioned at a higher level than the bench.,val_Spatial_Reasoning_179
val_Spatial_Reasoning_179_rephrased14,The bench is below the laptop in terms of elevation.,val_Spatial_Reasoning_179
val_Spatial_Reasoning_180_rephrased1,The refrigerator has a bench located to its right side.,val_Spatial_Reasoning_180
val_Spatial_Reasoning_180_rephrased2,The bench is situated to the right of the refrigerator.,val_Spatial_Reasoning_180
val_Spatial_Reasoning_180_rephrased3,The bench is positioned to the right of the refrigerator.,val_Spatial_Reasoning_180
val_Spatial_Reasoning_180_rephrased4,The bench is on the right-hand side of the refrigerator.,val_Spatial_Reasoning_180
val_Spatial_Reasoning_180_rephrased5,The refrigerator has a bench placed on its right side.,val_Spatial_Reasoning_180
val_Spatial_Reasoning_180_rephrased6,The bench is found on the right side of the refrigerator.,val_Spatial_Reasoning_180
val_Spatial_Reasoning_180_rephrased7,The bench is to the immediate right of the refrigerator.,val_Spatial_Reasoning_180
val_Spatial_Reasoning_180_rephrased8,The bench is situated adjacent to the right side of the refrigerator.,val_Spatial_Reasoning_180
val_Spatial_Reasoning_180_rephrased9,The bench is positioned at the right of the refrigerator.,val_Spatial_Reasoning_180
val_Spatial_Reasoning_180_rephrased10,The bench is located on the right of the refrigerator.,val_Spatial_Reasoning_180
val_Spatial_Reasoning_180_rephrased11,The right side of the refrigerator has a bench.,val_Spatial_Reasoning_180
val_Spatial_Reasoning_180_rephrased12,A bench is located at the right side of the refrigerator.,val_Spatial_Reasoning_180
val_Spatial_Reasoning_180_rephrased13,The refrigerator's right side has a bench on it.,val_Spatial_Reasoning_180
val_Spatial_Reasoning_180_rephrased14,A bench is situated on the right side of the refrigerator.,val_Spatial_Reasoning_180
val_Spatial_Reasoning_181_rephrased1,The dog and the motorcycle are positioned with the motorcycle on the left side.,val_Spatial_Reasoning_181
val_Spatial_Reasoning_181_rephrased2,The motorcycle is situated to the left of the dog.,val_Spatial_Reasoning_181
val_Spatial_Reasoning_181_rephrased3,The motorcycle is located to the left of the dog.,val_Spatial_Reasoning_181
val_Spatial_Reasoning_181_rephrased4,The dog and the motorcycle are aligned with the motorcycle at the left.,val_Spatial_Reasoning_181
val_Spatial_Reasoning_181_rephrased5,The motorcycle is positioned at the left side of the dog's location.,val_Spatial_Reasoning_181
val_Spatial_Reasoning_181_rephrased6,"The motorcycle is on the left side of the dog, relative to their positions.",val_Spatial_Reasoning_181
val_Spatial_Reasoning_181_rephrased7,The motorcycle is situated at the left of the dog.,val_Spatial_Reasoning_181
val_Spatial_Reasoning_181_rephrased8,The motorcycle is located on the left side of the dog.,val_Spatial_Reasoning_181
val_Spatial_Reasoning_181_rephrased9,The dog is positioned to the right of the motorcycle.,val_Spatial_Reasoning_181
val_Spatial_Reasoning_181_rephrased10,The motorcycle is situated on the left side of the dog's position.,val_Spatial_Reasoning_181
val_Spatial_Reasoning_181_rephrased11,The motorcycle is on the left side in relation to the dog's position.,val_Spatial_Reasoning_181
val_Spatial_Reasoning_181_rephrased12,The motorcycle is at the left side of the dog's placement.,val_Spatial_Reasoning_181
val_Spatial_Reasoning_181_rephrased13,The motorcycle is positioned at the left side of the dog's location point.,val_Spatial_Reasoning_181
val_Spatial_Reasoning_182_rephrased1,The motorcycle has the dog on it.,val_Spatial_Reasoning_182
val_Spatial_Reasoning_182_rephrased2,The dog is sitting on the motorcycle.,val_Spatial_Reasoning_182
val_Spatial_Reasoning_182_rephrased3,A dog is perched on the motorcycle.,val_Spatial_Reasoning_182
val_Spatial_Reasoning_182_rephrased4,The motorcycle is currently occupied by a dog.,val_Spatial_Reasoning_182
val_Spatial_Reasoning_182_rephrased5,There is a dog riding on the motorcycle.,val_Spatial_Reasoning_182
val_Spatial_Reasoning_182_rephrased6,The motorcycle has a dog as a passenger.,val_Spatial_Reasoning_182
val_Spatial_Reasoning_182_rephrased7,A dog is currently on the motorcycle.,val_Spatial_Reasoning_182
val_Spatial_Reasoning_182_rephrased8,The dog has taken a ride on the motorcycle.,val_Spatial_Reasoning_182
val_Spatial_Reasoning_182_rephrased9,The motorcycle has a canine on it.,val_Spatial_Reasoning_182
val_Spatial_Reasoning_182_rephrased10,The dog is on a motorcycle.,val_Spatial_Reasoning_182
val_Spatial_Reasoning_182_rephrased11,The motorcycle has the canine on board.,val_Spatial_Reasoning_182
val_Spatial_Reasoning_182_rephrased12,The dog is perched on top of the motorcycle.,val_Spatial_Reasoning_182
val_Spatial_Reasoning_182_rephrased13,The motorcycle is being ridden by a dog.,val_Spatial_Reasoning_182
val_Spatial_Reasoning_182_rephrased14,The motorcycle has a dog as its rider.,val_Spatial_Reasoning_182
val_Spatial_Reasoning_183_rephrased1,The horse and the zebra are at a right angle to each other.,val_Spatial_Reasoning_183
val_Spatial_Reasoning_183_rephrased2,The zebra stands perpendicular to the horse.,val_Spatial_Reasoning_183
val_Spatial_Reasoning_183_rephrased3,The horse and the zebra are perpendicular.,val_Spatial_Reasoning_183
val_Spatial_Reasoning_183_rephrased4,The zebra is positioned at a 90-degree angle to the horse.,val_Spatial_Reasoning_183
val_Spatial_Reasoning_183_rephrased5,The horse is perpendicular to the zebra.,val_Spatial_Reasoning_183
val_Spatial_Reasoning_183_rephrased6,The zebra and the horse form a right angle.,val_Spatial_Reasoning_183
val_Spatial_Reasoning_183_rephrased7,The horse stands at a right angle to the zebra.,val_Spatial_Reasoning_183
val_Spatial_Reasoning_183_rephrased8,The zebra is at a 90-degree angle to the horse.,val_Spatial_Reasoning_183
val_Spatial_Reasoning_183_rephrased9,The horse is at a right angle to the zebra.,val_Spatial_Reasoning_183
val_Spatial_Reasoning_183_rephrased10,The zebra and the horse are oriented perpendicularly.,val_Spatial_Reasoning_183
val_Spatial_Reasoning_183_rephrased11,The horse and the zebra are positioned perpendicularly.,val_Spatial_Reasoning_183
val_Spatial_Reasoning_183_rephrased12,The zebra is oriented at a right angle to the horse.,val_Spatial_Reasoning_183
val_Spatial_Reasoning_183_rephrased13,The horse and the zebra are perpendicular to each other.,val_Spatial_Reasoning_183
val_Spatial_Reasoning_184_rephrased1,The chair is facing the laptop.,val_Spatial_Reasoning_184
val_Spatial_Reasoning_184_rephrased2,The laptop and the chair are positioned in the same direction.,val_Spatial_Reasoning_184
val_Spatial_Reasoning_184_rephrased3,The laptop is situated opposite to the chair.,val_Spatial_Reasoning_184
val_Spatial_Reasoning_184_rephrased4,The laptop is oriented towards the chair.,val_Spatial_Reasoning_184
val_Spatial_Reasoning_184_rephrased5,The chair and the laptop are aligned in the same axis.,val_Spatial_Reasoning_184
val_Spatial_Reasoning_184_rephrased6,The laptop is directed towards the chair.,val_Spatial_Reasoning_184
val_Spatial_Reasoning_184_rephrased7,The chair is situated in front of the laptop.,val_Spatial_Reasoning_184
val_Spatial_Reasoning_184_rephrased8,The laptop is facing in the same direction as the chair.,val_Spatial_Reasoning_184
val_Spatial_Reasoning_184_rephrased9,The chair and the laptop are pointing in the same direction.,val_Spatial_Reasoning_184
val_Spatial_Reasoning_184_rephrased10,The laptop is oriented with its front side towards the chair.,val_Spatial_Reasoning_184
val_Spatial_Reasoning_184_rephrased11,The laptop is positioned in the same direction as the chair.,val_Spatial_Reasoning_184
val_Spatial_Reasoning_184_rephrased12,The chair is directly in front of the laptop.,val_Spatial_Reasoning_184
val_Spatial_Reasoning_184_rephrased13,The laptop and the chair share the same line of sight.,val_Spatial_Reasoning_184
val_Spatial_Reasoning_184_rephrased14,The laptop is aimed at the chair.,val_Spatial_Reasoning_184
val_Spatial_Reasoning_185_rephrased1,The chair has the dog underneath it.,val_Spatial_Reasoning_185
val_Spatial_Reasoning_185_rephrased2,The dog is positioned beneath the chair.,val_Spatial_Reasoning_185
val_Spatial_Reasoning_185_rephrased3,There is a dog located under the chair.,val_Spatial_Reasoning_185
val_Spatial_Reasoning_185_rephrased4,The dog is situated below the chair.,val_Spatial_Reasoning_185
val_Spatial_Reasoning_185_rephrased5,The chair is covering the dog.,val_Spatial_Reasoning_185
val_Spatial_Reasoning_185_rephrased6,A dog is found under the chair.,val_Spatial_Reasoning_185
val_Spatial_Reasoning_185_rephrased7,The dog is hiding under the chair.,val_Spatial_Reasoning_185
val_Spatial_Reasoning_185_rephrased8,The chair is above the dog.,val_Spatial_Reasoning_185
val_Spatial_Reasoning_185_rephrased9,The dog is concealed under the chair.,val_Spatial_Reasoning_185
val_Spatial_Reasoning_185_rephrased10,"Under the chair, there is a dog.",val_Spatial_Reasoning_185
val_Spatial_Reasoning_185_rephrased11,The dog is lying under the chair.,val_Spatial_Reasoning_185
val_Spatial_Reasoning_185_rephrased12,A dog is currently under the chair.,val_Spatial_Reasoning_185
val_Spatial_Reasoning_185_rephrased13,The dog is placed under the chair.,val_Spatial_Reasoning_185
val_Spatial_Reasoning_185_rephrased14,The chair is holding the dog below.,val_Spatial_Reasoning_185
val_Spatial_Reasoning_186_rephrased1,A dog is currently sitting on a motorcycle.,val_Spatial_Reasoning_186
val_Spatial_Reasoning_186_rephrased2,The motorcycle is occupied by a dog.,val_Spatial_Reasoning_186
val_Spatial_Reasoning_186_rephrased3,A canine is perched on the motorcycle.,val_Spatial_Reasoning_186
val_Spatial_Reasoning_186_rephrased4,The dog has taken a ride on the motorcycle.,val_Spatial_Reasoning_186
val_Spatial_Reasoning_186_rephrased5,A dog is found on the motorcycle.,val_Spatial_Reasoning_186
val_Spatial_Reasoning_186_rephrased6,There is a dog on top of the motorcycle.,val_Spatial_Reasoning_186
val_Spatial_Reasoning_186_rephrased7,A dog is located on the motorcycle.,val_Spatial_Reasoning_186
val_Spatial_Reasoning_186_rephrased8,The motorcycle has a dog on it.,val_Spatial_Reasoning_186
val_Spatial_Reasoning_186_rephrased9,A dog is sitting on the motorcycle at the moment.,val_Spatial_Reasoning_186
val_Spatial_Reasoning_186_rephrased10,The motorcycle is being ridden by a dog.,val_Spatial_Reasoning_186
val_Spatial_Reasoning_186_rephrased11,A dog is currently on the motorcycle.,val_Spatial_Reasoning_186
val_Spatial_Reasoning_186_rephrased12,A dog has positioned itself on the motorcycle.,val_Spatial_Reasoning_186
val_Spatial_Reasoning_186_rephrased13,The motorcycle is currently occupied by a dog.,val_Spatial_Reasoning_186
val_Spatial_Reasoning_186_rephrased14,A dog is situated on the motorcycle.,val_Spatial_Reasoning_186
val_Spatial_Reasoning_187_rephrased1,The dog and the laptop are positioned in a way that the laptop is to the left of the dog.,val_Spatial_Reasoning_187
val_Spatial_Reasoning_187_rephrased2,The laptop is situated to the left of the dog.,val_Spatial_Reasoning_187
val_Spatial_Reasoning_187_rephrased3,The laptop and the dog are arranged so the laptop is to the left.,val_Spatial_Reasoning_187
val_Spatial_Reasoning_187_rephrased4,The laptop is positioned on the left side when compared to the dog.,val_Spatial_Reasoning_187
val_Spatial_Reasoning_187_rephrased5,The dog and the laptop are positioned in an arrangement where the laptop is to the left.,val_Spatial_Reasoning_187
val_Spatial_Reasoning_187_rephrased6,The laptop is located to the left when considering the dog.,val_Spatial_Reasoning_187
val_Spatial_Reasoning_187_rephrased7,The laptop and the dog are placed in a manner where the laptop is to the left.,val_Spatial_Reasoning_187
val_Spatial_Reasoning_187_rephrased8,The laptop is on the left side relative to the dog.,val_Spatial_Reasoning_187
val_Spatial_Reasoning_187_rephrased9,The dog is on the right side of the laptop.,val_Spatial_Reasoning_187
val_Spatial_Reasoning_187_rephrased10,The laptop is to the left of the dog when viewed from a certain perspective.,val_Spatial_Reasoning_187
val_Spatial_Reasoning_187_rephrased11,The dog and the laptop are arranged with the laptop on the left.,val_Spatial_Reasoning_187
val_Spatial_Reasoning_187_rephrased12,The laptop is positioned on the left-hand side in relation to the dog.,val_Spatial_Reasoning_187
val_Spatial_Reasoning_187_rephrased13,The laptop is situated on the left side relative to the dog's position.,val_Spatial_Reasoning_187
val_Spatial_Reasoning_187_rephrased14,The laptop is positioned at the left side in comparison to the dog.,val_Spatial_Reasoning_187
val_Spatial_Reasoning_188_rephrased1,The motorcycle is in front of the train.,val_Spatial_Reasoning_188
val_Spatial_Reasoning_188_rephrased2,The train is positioned behind the motorcycle.,val_Spatial_Reasoning_188
val_Spatial_Reasoning_188_rephrased3,The motorcycle is ahead of the train.,val_Spatial_Reasoning_188
val_Spatial_Reasoning_188_rephrased4,The train is located behind the motorcycle.,val_Spatial_Reasoning_188
val_Spatial_Reasoning_188_rephrased5,The motorcycle is in back of the train.,val_Spatial_Reasoning_188
val_Spatial_Reasoning_188_rephrased6,The train is situated behind the motorcycle.,val_Spatial_Reasoning_188
val_Spatial_Reasoning_188_rephrased7,The motorcycle is in front of the train in a spatial sense.,val_Spatial_Reasoning_188
val_Spatial_Reasoning_188_rephrased8,The train is positioned to the rear of the motorcycle.,val_Spatial_Reasoning_188
val_Spatial_Reasoning_188_rephrased9,The motorcycle is ahead of the train in terms of position.,val_Spatial_Reasoning_188
val_Spatial_Reasoning_188_rephrased10,The train is located to the back of the motorcycle.,val_Spatial_Reasoning_188
val_Spatial_Reasoning_188_rephrased11,The motorcycle is in the lead of the train.,val_Spatial_Reasoning_188
val_Spatial_Reasoning_188_rephrased12,The train is at the rear of the motorcycle.,val_Spatial_Reasoning_188
