idx,orig_idx,question,transformation_type,intensity,image_idx
val_Spatial_Relation_124_bw2_rephrased1,val_Spatial_Relation_124,Is the individual located to the right of the laptop?,bw,,val_Spatial_Relation_124_bw2
val_Spatial_Relation_124_bw2_rephrased2,val_Spatial_Relation_124,Is the person situated on the right-hand side of the laptop?,bw,,val_Spatial_Relation_124_bw2
val_Spatial_Relation_124_bw2_rephrased3,val_Spatial_Relation_124,Is the person positioned at the right side of the laptop?,bw,,val_Spatial_Relation_124_bw2
val_Spatial_Relation_124_bw2_rephrased4,val_Spatial_Relation_124,Is the individual located on the right side of the laptop?,bw,,val_Spatial_Relation_124_bw2
val_Spatial_Relation_125_contrast1_rephrased1,val_Spatial_Relation_125,Is the individual positioned below the remote control?,contrast,3.0,val_Spatial_Relation_125_contrast1
val_Spatial_Relation_125_contrast1_rephrased2,val_Spatial_Relation_125,Is there someone located underneath the remote?,contrast,3.0,val_Spatial_Relation_125_contrast1
val_Spatial_Relation_125_contrast1_rephrased3,val_Spatial_Relation_125,Does the person have the remote positioned directly above them?,contrast,3.0,val_Spatial_Relation_125_contrast1
val_Spatial_Relation_125_contrast1_rephrased4,val_Spatial_Relation_125,Is the remote situated directly above the person's location?,contrast,3.0,val_Spatial_Relation_125_contrast1
val_Spatial_Relation_125_contrast2_rephrased1,val_Spatial_Relation_125,Is the individual under the remote control?,contrast,6.0,val_Spatial_Relation_125_contrast2
val_Spatial_Relation_125_contrast2_rephrased2,val_Spatial_Relation_125,Is the person positioned underneath the remote?,contrast,6.0,val_Spatial_Relation_125_contrast2
val_Spatial_Relation_125_contrast2_rephrased3,val_Spatial_Relation_125,Is the person below the location of the remote?,contrast,6.0,val_Spatial_Relation_125_contrast2
val_Spatial_Relation_125_contrast2_rephrased4,val_Spatial_Relation_125,Is the individual situated beneath the remote?,contrast,6.0,val_Spatial_Relation_125_contrast2
val_Spatial_Relation_125_blur1_rephrased1,val_Spatial_Relation_125,Is the individual below the remote control?,blur,3.0,val_Spatial_Relation_125_blur1
val_Spatial_Relation_125_blur1_rephrased2,val_Spatial_Relation_125,Is the person positioned underneath the remote?,blur,3.0,val_Spatial_Relation_125_blur1
val_Spatial_Relation_125_blur1_rephrased3,val_Spatial_Relation_125,Is the remote above or below the person?,blur,3.0,val_Spatial_Relation_125_blur1
val_Spatial_Relation_125_blur1_rephrased4,val_Spatial_Relation_125,Is the person situated below the remote device?,blur,3.0,val_Spatial_Relation_125_blur1
val_Spatial_Relation_125_blur2_rephrased1,val_Spatial_Relation_125,Is the individual under the remote control?,blur,6.0,val_Spatial_Relation_125_blur2
val_Spatial_Relation_125_blur2_rephrased2,val_Spatial_Relation_125,Is the person underneath the television remote?,blur,6.0,val_Spatial_Relation_125_blur2
val_Spatial_Relation_125_blur2_rephrased3,val_Spatial_Relation_125,Is the person located below the remote?,blur,6.0,val_Spatial_Relation_125_blur2
val_Spatial_Relation_125_blur2_rephrased4,val_Spatial_Relation_125,Is the person situated beneath the remote?,blur,6.0,val_Spatial_Relation_125_blur2
val_Spatial_Relation_125_noise1_rephrased1,val_Spatial_Relation_125,Is the individual positioned under the remote control?,noise,5.0,val_Spatial_Relation_125_noise1
val_Spatial_Relation_125_noise1_rephrased2,val_Spatial_Relation_125,Is the person located directly below the remote?,noise,5.0,val_Spatial_Relation_125_noise1
val_Spatial_Relation_125_noise1_rephrased3,val_Spatial_Relation_125,Is the person situated underneath the remote?,noise,5.0,val_Spatial_Relation_125_noise1
val_Spatial_Relation_125_noise1_rephrased4,val_Spatial_Relation_125,Is the individual beneath the location of the remote?,noise,5.0,val_Spatial_Relation_125_noise1
val_Spatial_Relation_125_noise2_rephrased1,val_Spatial_Relation_125,Is the individual on the floor beneath the remote control?,noise,9.0,val_Spatial_Relation_125_noise2
val_Spatial_Relation_125_noise2_rephrased2,val_Spatial_Relation_125,Is the person positioned below the remote in that location?,noise,9.0,val_Spatial_Relation_125_noise2
val_Spatial_Relation_125_noise2_rephrased3,val_Spatial_Relation_125,Is the individual beneath the remote control on the floor?,noise,9.0,val_Spatial_Relation_125_noise2
val_Spatial_Relation_125_noise2_rephrased4,val_Spatial_Relation_125,Is the person lying on the floor directly beneath the remote?,noise,9.0,val_Spatial_Relation_125_noise2
val_Spatial_Relation_125_masking1_rephrased1,val_Spatial_Relation_125,Is the individual under the remote control?,masking,5.0,val_Spatial_Relation_125_masking1
val_Spatial_Relation_125_masking1_rephrased2,val_Spatial_Relation_125,Is the person lying beneath the remote?,masking,5.0,val_Spatial_Relation_125_masking1
val_Spatial_Relation_125_masking1_rephrased3,val_Spatial_Relation_125,Is the remote resting on top of the person?,masking,5.0,val_Spatial_Relation_125_masking1
val_Spatial_Relation_125_masking1_rephrased4,val_Spatial_Relation_125,Is the person located below the remote?,masking,5.0,val_Spatial_Relation_125_masking1
val_Spatial_Relation_125_masking2_rephrased1,val_Spatial_Relation_125,Is the individual positioned below the remote control?,masking,9.0,val_Spatial_Relation_125_masking2
val_Spatial_Relation_125_masking2_rephrased2,val_Spatial_Relation_125,Is the person located at the bottom of the remote?,masking,9.0,val_Spatial_Relation_125_masking2
val_Spatial_Relation_125_masking2_rephrased3,val_Spatial_Relation_125,Is the person underneath the remote control?,masking,9.0,val_Spatial_Relation_125_masking2
val_Spatial_Relation_125_masking2_rephrased4,val_Spatial_Relation_125,Is the individual situated beneath the remote?,masking,9.0,val_Spatial_Relation_125_masking2
val_Spatial_Relation_125_rotate1_rephrased1,val_Spatial_Relation_125,Is the individual positioned below the remote control?,rotate,3.0,val_Spatial_Relation_125_rotate1
val_Spatial_Relation_125_rotate1_rephrased2,val_Spatial_Relation_125,Does the person lie beneath the location of the remote?,rotate,3.0,val_Spatial_Relation_125_rotate1
val_Spatial_Relation_125_rotate1_rephrased3,val_Spatial_Relation_125,Is the person situated beneath where the remote is placed?,rotate,3.0,val_Spatial_Relation_125_rotate1
val_Spatial_Relation_125_rotate1_rephrased4,val_Spatial_Relation_125,Is the person located at a lower position than the remote?,rotate,3.0,val_Spatial_Relation_125_rotate1
val_Spatial_Relation_125_rotate2_rephrased1,val_Spatial_Relation_125,Is the individual located directly below the remote control?,rotate,6.0,val_Spatial_Relation_125_rotate2
val_Spatial_Relation_125_rotate2_rephrased2,val_Spatial_Relation_125,Is the person situated at the bottom of the area where the remote is positioned?,rotate,6.0,val_Spatial_Relation_125_rotate2
val_Spatial_Relation_125_rotate2_rephrased3,val_Spatial_Relation_125,Is the person positioned directly below the location of the remote control?,rotate,6.0,val_Spatial_Relation_125_rotate2
val_Spatial_Relation_125_rotate2_rephrased4,val_Spatial_Relation_125,Is the individual located at the bottom of the space where the remote is currently situated?,rotate,6.0,val_Spatial_Relation_125_rotate2
val_Spatial_Relation_125_shift1_rephrased1,val_Spatial_Relation_125,Is the individual positioned beneath the remote control?,shift,3.0,val_Spatial_Relation_125_shift1
val_Spatial_Relation_125_shift1_rephrased2,val_Spatial_Relation_125,Is the person located at the bottom of the remote?,shift,3.0,val_Spatial_Relation_125_shift1
val_Spatial_Relation_125_shift1_rephrased3,val_Spatial_Relation_125,Is the individual underneath the remote device?,shift,3.0,val_Spatial_Relation_125_shift1
val_Spatial_Relation_125_shift1_rephrased4,val_Spatial_Relation_125,Is the person situated below the remote?,shift,3.0,val_Spatial_Relation_125_shift1
val_Spatial_Relation_125_shift2_rephrased1,val_Spatial_Relation_125,Is the individual positioned directly below the remote control?,shift,6.0,val_Spatial_Relation_125_shift2
val_Spatial_Relation_125_shift2_rephrased2,val_Spatial_Relation_125,Is the person located immediately beneath the remote?,shift,6.0,val_Spatial_Relation_125_shift2
val_Spatial_Relation_125_shift2_rephrased3,val_Spatial_Relation_125,Is the person situated directly under the remote?,shift,6.0,val_Spatial_Relation_125_shift2
val_Spatial_Relation_125_shift2_rephrased4,val_Spatial_Relation_125,Is the person positioned underneath the remote control?,shift,6.0,val_Spatial_Relation_125_shift2
val_Spatial_Relation_125_bw1_rephrased1,val_Spatial_Relation_125,Is the individual positioned under the remote control?,bw,,val_Spatial_Relation_125_bw1
val_Spatial_Relation_125_bw1_rephrased2,val_Spatial_Relation_125,Is there someone located beneath the remote?,bw,,val_Spatial_Relation_125_bw1
val_Spatial_Relation_125_bw1_rephrased3,val_Spatial_Relation_125,Is a person situated below the remote?,bw,,val_Spatial_Relation_125_bw1
val_Spatial_Relation_125_bw1_rephrased4,val_Spatial_Relation_125,Is the person in question located underneath the remote?,bw,,val_Spatial_Relation_125_bw1
val_Spatial_Relation_125_bw2_rephrased1,val_Spatial_Relation_125,Is the individual under the remote control?,bw,,val_Spatial_Relation_125_bw2
val_Spatial_Relation_125_bw2_rephrased2,val_Spatial_Relation_125,Is there a person located beneath the remote?,bw,,val_Spatial_Relation_125_bw2
val_Spatial_Relation_125_bw2_rephrased3,val_Spatial_Relation_125,Is the person positioned underneath the remote?,bw,,val_Spatial_Relation_125_bw2
val_Spatial_Relation_125_bw2_rephrased4,val_Spatial_Relation_125,Is the person below the location of the remote?,bw,,val_Spatial_Relation_125_bw2
val_Spatial_Relation_126_contrast1_rephrased1,val_Spatial_Relation_126,Is the pizza currently located inside the oven?,contrast,7.0,val_Spatial_Relation_126_contrast1
val_Spatial_Relation_126_contrast1_rephrased2,val_Spatial_Relation_126,Does the pizza oven contain it?,contrast,7.0,val_Spatial_Relation_126_contrast1
val_Spatial_Relation_126_contrast1_rephrased3,val_Spatial_Relation_126,Is the pizza inside the oven right now?,contrast,7.0,val_Spatial_Relation_126_contrast1
val_Spatial_Relation_126_contrast1_rephrased4,val_Spatial_Relation_126,Is the pizza contained within the oven?,contrast,7.0,val_Spatial_Relation_126_contrast1
val_Spatial_Relation_126_contrast2_rephrased1,val_Spatial_Relation_126,Is the pizza currently inside the oven?,contrast,4.0,val_Spatial_Relation_126_contrast2
val_Spatial_Relation_126_contrast2_rephrased2,val_Spatial_Relation_126,Is the oven housing the pizza?,contrast,4.0,val_Spatial_Relation_126_contrast2
val_Spatial_Relation_126_contrast2_rephrased3,val_Spatial_Relation_126,Does the pizza reside within the oven?,contrast,4.0,val_Spatial_Relation_126_contrast2
val_Spatial_Relation_126_contrast2_rephrased4,val_Spatial_Relation_126,Is the oven enclosing the pizza?,contrast,4.0,val_Spatial_Relation_126_contrast2
val_Spatial_Relation_126_blur1_rephrased1,val_Spatial_Relation_126,Is the pizza located inside the oven?,blur,7.0,val_Spatial_Relation_126_blur1
val_Spatial_Relation_126_blur1_rephrased2,val_Spatial_Relation_126,Does the pizza occupy space within the oven?,blur,7.0,val_Spatial_Relation_126_blur1
val_Spatial_Relation_126_blur1_rephrased3,val_Spatial_Relation_126,Is the pizza enclosed or contained within the oven?,blur,7.0,val_Spatial_Relation_126_blur1
val_Spatial_Relation_126_blur1_rephrased4,val_Spatial_Relation_126,Does the oven currently hold or possess the pizza?,blur,7.0,val_Spatial_Relation_126_blur1
val_Spatial_Relation_126_blur2_rephrased1,val_Spatial_Relation_126,Is the pizza located inside the oven?,blur,4.0,val_Spatial_Relation_126_blur2
val_Spatial_Relation_126_blur2_rephrased2,val_Spatial_Relation_126,Does the pizza currently occupy the oven?,blur,4.0,val_Spatial_Relation_126_blur2
val_Spatial_Relation_126_blur2_rephrased3,val_Spatial_Relation_126,Is the pizza contained within the oven?,blur,4.0,val_Spatial_Relation_126_blur2
val_Spatial_Relation_126_blur2_rephrased4,val_Spatial_Relation_126,Does the pizza reside inside the oven?,blur,4.0,val_Spatial_Relation_126_blur2
val_Spatial_Relation_126_noise1_rephrased1,val_Spatial_Relation_126,Is the pizza inside the oven?,noise,7.0,val_Spatial_Relation_126_noise1
val_Spatial_Relation_126_noise1_rephrased2,val_Spatial_Relation_126,Does the oven have the pizza inside it?,noise,7.0,val_Spatial_Relation_126_noise1
val_Spatial_Relation_126_noise1_rephrased3,val_Spatial_Relation_126,Is the pizza currently located within the oven?,noise,7.0,val_Spatial_Relation_126_noise1
val_Spatial_Relation_126_noise1_rephrased4,val_Spatial_Relation_126,Does the pizza reside within the oven's interior?,noise,7.0,val_Spatial_Relation_126_noise1
val_Spatial_Relation_126_noise2_rephrased1,val_Spatial_Relation_126,Is the pizza located inside the oven?,noise,8.0,val_Spatial_Relation_126_noise2
val_Spatial_Relation_126_noise2_rephrased2,val_Spatial_Relation_126,Does the pizza currently reside in the oven?,noise,8.0,val_Spatial_Relation_126_noise2
val_Spatial_Relation_126_noise2_rephrased3,val_Spatial_Relation_126,Is the pizza contained within the oven?,noise,8.0,val_Spatial_Relation_126_noise2
val_Spatial_Relation_126_noise2_rephrased4,val_Spatial_Relation_126,Is the oven housing the pizza?,noise,8.0,val_Spatial_Relation_126_noise2
val_Spatial_Relation_126_masking1_rephrased1,val_Spatial_Relation_126,Is the pizza located inside the oven?,masking,7.0,val_Spatial_Relation_126_masking1
val_Spatial_Relation_126_masking1_rephrased2,val_Spatial_Relation_126,Does the pizza currently reside within the oven?,masking,7.0,val_Spatial_Relation_126_masking1
val_Spatial_Relation_126_masking1_rephrased3,val_Spatial_Relation_126,Is the pizza contained within the oven?,masking,7.0,val_Spatial_Relation_126_masking1
val_Spatial_Relation_126_masking1_rephrased4,val_Spatial_Relation_126,Is the pizza found inside the oven?,masking,7.0,val_Spatial_Relation_126_masking1
val_Spatial_Relation_126_masking2_rephrased1,val_Spatial_Relation_126,Is the pizza located inside the oven?,masking,8.0,val_Spatial_Relation_126_masking2
val_Spatial_Relation_126_masking2_rephrased2,val_Spatial_Relation_126,Is the oven housing the pizza?,masking,8.0,val_Spatial_Relation_126_masking2
val_Spatial_Relation_126_masking2_rephrased3,val_Spatial_Relation_126,Does the pizza reside within the oven?,masking,8.0,val_Spatial_Relation_126_masking2
val_Spatial_Relation_126_masking2_rephrased4,val_Spatial_Relation_126,Is the pizza contained within the oven?,masking,8.0,val_Spatial_Relation_126_masking2
val_Spatial_Relation_126_rotate1_rephrased1,val_Spatial_Relation_126,Is the pizza currently inside the oven?,rotate,7.0,val_Spatial_Relation_126_rotate1
val_Spatial_Relation_126_rotate1_rephrased2,val_Spatial_Relation_126,Does the oven have the pizza inside it?,rotate,7.0,val_Spatial_Relation_126_rotate1
val_Spatial_Relation_126_rotate1_rephrased3,val_Spatial_Relation_126,Is the pizza contained within the oven?,rotate,7.0,val_Spatial_Relation_126_rotate1
val_Spatial_Relation_126_rotate1_rephrased4,val_Spatial_Relation_126,Is the pizza oven located inside the oven?,rotate,7.0,val_Spatial_Relation_126_rotate1
val_Spatial_Relation_126_rotate2_rephrased1,val_Spatial_Relation_126,Is the pizza inside the oven?,rotate,4.0,val_Spatial_Relation_126_rotate2
val_Spatial_Relation_126_rotate2_rephrased2,val_Spatial_Relation_126,Does the pizza occupy space within the oven?,rotate,4.0,val_Spatial_Relation_126_rotate2
val_Spatial_Relation_126_rotate2_rephrased3,val_Spatial_Relation_126,Is the pizza located within the confines of the oven?,rotate,4.0,val_Spatial_Relation_126_rotate2
val_Spatial_Relation_126_rotate2_rephrased4,val_Spatial_Relation_126,Does the pizza reside inside the oven?,rotate,4.0,val_Spatial_Relation_126_rotate2
val_Spatial_Relation_126_shift1_rephrased1,val_Spatial_Relation_126,Is the pizza located inside the oven?,shift,7.0,val_Spatial_Relation_126_shift1
val_Spatial_Relation_126_shift1_rephrased2,val_Spatial_Relation_126,Does the oven currently hold the pizza?,shift,7.0,val_Spatial_Relation_126_shift1
val_Spatial_Relation_126_shift1_rephrased3,val_Spatial_Relation_126,Is the pizza being stored within the oven?,shift,7.0,val_Spatial_Relation_126_shift1
val_Spatial_Relation_126_shift1_rephrased4,val_Spatial_Relation_126,Does the pizza occupy space inside the oven?,shift,7.0,val_Spatial_Relation_126_shift1
val_Spatial_Relation_126_shift2_rephrased1,val_Spatial_Relation_126,Is the pizza located inside the oven?,shift,4.0,val_Spatial_Relation_126_shift2
val_Spatial_Relation_126_shift2_rephrased2,val_Spatial_Relation_126,Does the pizza currently occupy the oven?,shift,4.0,val_Spatial_Relation_126_shift2
val_Spatial_Relation_126_shift2_rephrased3,val_Spatial_Relation_126,Is the pizza contained within the oven?,shift,4.0,val_Spatial_Relation_126_shift2
val_Spatial_Relation_126_shift2_rephrased4,val_Spatial_Relation_126,Is the oven housing or holding the pizza?,shift,4.0,val_Spatial_Relation_126_shift2
val_Spatial_Relation_126_bw1_rephrased1,val_Spatial_Relation_126,Is the pizza located inside the oven?,bw,,val_Spatial_Relation_126_bw1
val_Spatial_Relation_126_bw1_rephrased2,val_Spatial_Relation_126,Does the pizza currently reside within the oven?,bw,,val_Spatial_Relation_126_bw1
val_Spatial_Relation_126_bw1_rephrased3,val_Spatial_Relation_126,Is the pizza being held or stored inside the oven?,bw,,val_Spatial_Relation_126_bw1
val_Spatial_Relation_126_bw1_rephrased4,val_Spatial_Relation_126,Is the oven's interior currently housing the pizza?,bw,,val_Spatial_Relation_126_bw1
val_Spatial_Relation_126_bw2_rephrased1,val_Spatial_Relation_126,Is the pizza located inside the oven?,bw,,val_Spatial_Relation_126_bw2
val_Spatial_Relation_126_bw2_rephrased2,val_Spatial_Relation_126,Does the oven currently house the pizza?,bw,,val_Spatial_Relation_126_bw2
val_Spatial_Relation_126_bw2_rephrased3,val_Spatial_Relation_126,Is the pizza being held or contained within the oven?,bw,,val_Spatial_Relation_126_bw2
val_Spatial_Relation_126_bw2_rephrased4,val_Spatial_Relation_126,Is the pizza inside the oven at the present moment?,bw,,val_Spatial_Relation_126_bw2
val_Spatial_Relation_127_contrast1_rephrased1,val_Spatial_Relation_127,Is the suitcase far away from the truck?,contrast,3.0,val_Spatial_Relation_127_contrast1
val_Spatial_Relation_127_contrast1_rephrased2,val_Spatial_Relation_127,Is the truck located at a considerable distance from the suitcase?,contrast,3.0,val_Spatial_Relation_127_contrast1
val_Spatial_Relation_127_contrast1_rephrased3,val_Spatial_Relation_127,Is there a significant gap between the truck and the suitcase?,contrast,3.0,val_Spatial_Relation_127_contrast1
val_Spatial_Relation_127_contrast1_rephrased4,val_Spatial_Relation_127,Is the truck situated at a considerable distance from the suitcase?,contrast,3.0,val_Spatial_Relation_127_contrast1
val_Spatial_Relation_127_contrast2_rephrased1,val_Spatial_Relation_127,Is the suitcase far from the truck?,contrast,5.0,val_Spatial_Relation_127_contrast2
val_Spatial_Relation_127_contrast2_rephrased2,val_Spatial_Relation_127,Is the truck located at a considerable distance from the suitcase?,contrast,5.0,val_Spatial_Relation_127_contrast2
val_Spatial_Relation_127_contrast2_rephrased3,val_Spatial_Relation_127,Is there a significant distance between the suitcase and the truck?,contrast,5.0,val_Spatial_Relation_127_contrast2
val_Spatial_Relation_127_contrast2_rephrased4,val_Spatial_Relation_127,Is the suitcase positioned at a considerable distance from the truck?,contrast,5.0,val_Spatial_Relation_127_contrast2
val_Spatial_Relation_127_blur1_rephrased1,val_Spatial_Relation_127,Is the suitcase and the truck separated by a significant distance?,blur,3.0,val_Spatial_Relation_127_blur1
val_Spatial_Relation_127_blur1_rephrased2,val_Spatial_Relation_127,Is there a considerable gap between the truck and the suitcase?,blur,3.0,val_Spatial_Relation_127_blur1
val_Spatial_Relation_127_blur1_rephrased3,val_Spatial_Relation_127,Is the suitcase and the truck far apart from each other?,blur,3.0,val_Spatial_Relation_127_blur1
val_Spatial_Relation_127_blur1_rephrased4,val_Spatial_Relation_127,Does a notable distance exist between the truck and the suitcase?,blur,3.0,val_Spatial_Relation_127_blur1
val_Spatial_Relation_127_blur2_rephrased1,val_Spatial_Relation_127,Is the suitcase far away from the truck?,blur,5.0,val_Spatial_Relation_127_blur2
val_Spatial_Relation_127_blur2_rephrased2,val_Spatial_Relation_127,Is the truck located at a considerable distance from the suitcase?,blur,5.0,val_Spatial_Relation_127_blur2
val_Spatial_Relation_127_blur2_rephrased3,val_Spatial_Relation_127,Is there a significant distance between the truck and the suitcase?,blur,5.0,val_Spatial_Relation_127_blur2
val_Spatial_Relation_127_blur2_rephrased4,val_Spatial_Relation_127,Is the suitcase located at a considerable distance from the truck?,blur,5.0,val_Spatial_Relation_127_blur2
val_Spatial_Relation_127_noise1_rephrased1,val_Spatial_Relation_127,Is the suitcase and the truck relatively far apart?,noise,9.0,val_Spatial_Relation_127_noise1
val_Spatial_Relation_127_noise1_rephrased2,val_Spatial_Relation_127,Is the truck at a considerable distance from the suitcase?,noise,9.0,val_Spatial_Relation_127_noise1
val_Spatial_Relation_127_noise1_rephrased3,val_Spatial_Relation_127,How far is the truck from the suitcase?,noise,9.0,val_Spatial_Relation_127_noise1
val_Spatial_Relation_127_noise1_rephrased4,val_Spatial_Relation_127,Is the truck situated at a considerable distance from the suitcase?,noise,9.0,val_Spatial_Relation_127_noise1
val_Spatial_Relation_127_noise2_rephrased1,val_Spatial_Relation_127,Is the suitcase and the truck separated by a significant distance?,noise,7.0,val_Spatial_Relation_127_noise2
val_Spatial_Relation_127_noise2_rephrased2,val_Spatial_Relation_127,Is the truck located at a considerable distance from the suitcase?,noise,7.0,val_Spatial_Relation_127_noise2
val_Spatial_Relation_127_noise2_rephrased3,val_Spatial_Relation_127,How far away is the truck from the suitcase?,noise,7.0,val_Spatial_Relation_127_noise2
val_Spatial_Relation_127_noise2_rephrased4,val_Spatial_Relation_127,Is the truck positioned a long way away from the suitcase?,noise,7.0,val_Spatial_Relation_127_noise2
val_Spatial_Relation_127_masking1_rephrased1,val_Spatial_Relation_127,Is the suitcase close to the truck?,masking,9.0,val_Spatial_Relation_127_masking1
val_Spatial_Relation_127_masking1_rephrased2,val_Spatial_Relation_127,Is the truck a considerable distance away from the suitcase?,masking,9.0,val_Spatial_Relation_127_masking1
val_Spatial_Relation_127_masking1_rephrased3,val_Spatial_Relation_127,Is the suitcase near the truck?,masking,9.0,val_Spatial_Relation_127_masking1
val_Spatial_Relation_127_masking1_rephrased4,val_Spatial_Relation_127,Is there a considerable distance between the suitcase and the truck?,masking,9.0,val_Spatial_Relation_127_masking1
val_Spatial_Relation_127_masking2_rephrased1,val_Spatial_Relation_127,Is the suitcase far away from the truck?,masking,7.0,val_Spatial_Relation_127_masking2
val_Spatial_Relation_127_masking2_rephrased2,val_Spatial_Relation_127,Is the truck located at a significant distance from the suitcase?,masking,7.0,val_Spatial_Relation_127_masking2
val_Spatial_Relation_127_masking2_rephrased3,val_Spatial_Relation_127,Is there a considerable distance between the truck and the suitcase?,masking,7.0,val_Spatial_Relation_127_masking2
val_Spatial_Relation_127_masking2_rephrased4,val_Spatial_Relation_127,Is the suitcase at a considerable distance from the truck?,masking,7.0,val_Spatial_Relation_127_masking2
val_Spatial_Relation_127_rotate1_rephrased1,val_Spatial_Relation_127,Is the suitcase far away from the truck?,rotate,3.0,val_Spatial_Relation_127_rotate1
val_Spatial_Relation_127_rotate1_rephrased2,val_Spatial_Relation_127,Is the truck at a considerable distance from the suitcase?,rotate,3.0,val_Spatial_Relation_127_rotate1
val_Spatial_Relation_127_rotate1_rephrased3,val_Spatial_Relation_127,Is there a significant gap between the truck and the suitcase?,rotate,3.0,val_Spatial_Relation_127_rotate1
val_Spatial_Relation_127_rotate1_rephrased4,val_Spatial_Relation_127,Is the suitcase located at a considerable distance from the truck?,rotate,3.0,val_Spatial_Relation_127_rotate1
val_Spatial_Relation_127_rotate2_rephrased1,val_Spatial_Relation_127,Is the suitcase and the truck at a considerable distance from each other?,rotate,5.0,val_Spatial_Relation_127_rotate2
val_Spatial_Relation_127_rotate2_rephrased2,val_Spatial_Relation_127,Is the truck located a considerable distance away from the suitcase?,rotate,5.0,val_Spatial_Relation_127_rotate2
val_Spatial_Relation_127_rotate2_rephrased3,val_Spatial_Relation_127,Is the suitcase and the truck far apart?,rotate,5.0,val_Spatial_Relation_127_rotate2
val_Spatial_Relation_127_rotate2_rephrased4,val_Spatial_Relation_127,Is the suitcase far away from the truck?,rotate,5.0,val_Spatial_Relation_127_rotate2
val_Spatial_Relation_127_shift1_rephrased1,val_Spatial_Relation_127,Is the suitcase and the truck separated by a considerable distance?,shift,3.0,val_Spatial_Relation_127_shift1
val_Spatial_Relation_127_shift1_rephrased2,val_Spatial_Relation_127,Is the truck located at a significant distance from the suitcase?,shift,3.0,val_Spatial_Relation_127_shift1
val_Spatial_Relation_127_shift1_rephrased3,val_Spatial_Relation_127,Is the suitcase and the truck far apart?,shift,3.0,val_Spatial_Relation_127_shift1
val_Spatial_Relation_127_shift1_rephrased4,val_Spatial_Relation_127,Is there a considerable distance between the truck and the suitcase?,shift,3.0,val_Spatial_Relation_127_shift1
val_Spatial_Relation_127_shift2_rephrased1,val_Spatial_Relation_127,Is the suitcase far away from the truck?,shift,5.0,val_Spatial_Relation_127_shift2
val_Spatial_Relation_127_shift2_rephrased2,val_Spatial_Relation_127,Is the truck located at a significant distance from the suitcase?,shift,5.0,val_Spatial_Relation_127_shift2
val_Spatial_Relation_127_shift2_rephrased3,val_Spatial_Relation_127,Is the suitcase positioned at a considerable distance from the truck?,shift,5.0,val_Spatial_Relation_127_shift2
val_Spatial_Relation_127_shift2_rephrased4,val_Spatial_Relation_127,Is there a notable distance between the truck and the suitcase?,shift,5.0,val_Spatial_Relation_127_shift2
val_Spatial_Relation_127_bw1_rephrased1,val_Spatial_Relation_127,Is the suitcase and the truck far apart?,bw,,val_Spatial_Relation_127_bw1
val_Spatial_Relation_127_bw1_rephrased2,val_Spatial_Relation_127,Is the truck at a considerable distance from the suitcase?,bw,,val_Spatial_Relation_127_bw1
val_Spatial_Relation_127_bw1_rephrased3,val_Spatial_Relation_127,Is the suitcase and the truck far from each other?,bw,,val_Spatial_Relation_127_bw1
val_Spatial_Relation_127_bw1_rephrased4,val_Spatial_Relation_127,Is the truck located at a distance from the suitcase?,bw,,val_Spatial_Relation_127_bw1
val_Spatial_Relation_127_bw2_rephrased1,val_Spatial_Relation_127,Is the suitcase and the truck at a considerable distance from each other?,bw,,val_Spatial_Relation_127_bw2
val_Spatial_Relation_127_bw2_rephrased2,val_Spatial_Relation_127,Is there a notable gap between the truck and the suitcase?,bw,,val_Spatial_Relation_127_bw2
val_Spatial_Relation_127_bw2_rephrased3,val_Spatial_Relation_127,Is the truck situated at a significant distance from the suitcase?,bw,,val_Spatial_Relation_127_bw2
val_Spatial_Relation_127_bw2_rephrased4,val_Spatial_Relation_127,Is the suitcase and the truck far apart from each other?,bw,,val_Spatial_Relation_127_bw2
val_Spatial_Relation_128_contrast1_rephrased1,val_Spatial_Relation_128,Is the donut located on the dining table?,contrast,8.0,val_Spatial_Relation_128_contrast1
val_Spatial_Relation_128_contrast1_rephrased2,val_Spatial_Relation_128,Is there a donut sitting on the dining table?,contrast,8.0,val_Spatial_Relation_128_contrast1
val_Spatial_Relation_128_contrast1_rephrased3,val_Spatial_Relation_128,Does the donut currently reside on the dining table?,contrast,8.0,val_Spatial_Relation_128_contrast1
val_Spatial_Relation_128_contrast1_rephrased4,val_Spatial_Relation_128,Is the dining table where the donut is situated?,contrast,8.0,val_Spatial_Relation_128_contrast1
val_Spatial_Relation_128_contrast2_rephrased1,val_Spatial_Relation_128,Is there a donut located on the dining table?,contrast,3.0,val_Spatial_Relation_128_contrast2
val_Spatial_Relation_128_contrast2_rephrased2,val_Spatial_Relation_128,Is the dining table where the donut is situated?,contrast,3.0,val_Spatial_Relation_128_contrast2
val_Spatial_Relation_128_contrast2_rephrased3,val_Spatial_Relation_128,Is the donut positioned on the surface of the dining table?,contrast,3.0,val_Spatial_Relation_128_contrast2
val_Spatial_Relation_128_contrast2_rephrased4,val_Spatial_Relation_128,Does the donut occupy a space on the dining table?,contrast,3.0,val_Spatial_Relation_128_contrast2
val_Spatial_Relation_128_blur1_rephrased1,val_Spatial_Relation_128,Is the donut located on the dining table?,blur,8.0,val_Spatial_Relation_128_blur1
