idx,orig_idx,question,optionA,optionB,optionC,optionD,new_audio_path
151_volume_2,151,Which sound event occurs after snoring sound?,Airplane,engine,Can opening,Church bells,order_audio_perturbations_only/151_volume_2.wav
151_volume_3,151,Which sound event occurs after snoring sound?,Airplane,engine,Can opening,Church bells,order_audio_perturbations_only/151_volume_3.wav
151_volume_4,151,Which sound event occurs after snoring sound?,Airplane,engine,Can opening,Church bells,order_audio_perturbations_only/151_volume_4.wav
152_silence_0,152,Which sound event occurs after train sound?,rain,Siren,Crying baby,Crickets,order_audio_perturbations_only/152_silence_0.wav
152_silence_1,152,Which sound event occurs after train sound?,rain,Siren,Crying baby,Crickets,order_audio_perturbations_only/152_silence_1.wav
152_silence_2,152,Which sound event occurs after train sound?,rain,Siren,Crying baby,Crickets,order_audio_perturbations_only/152_silence_2.wav
152_silence_3,152,Which sound event occurs after train sound?,rain,Siren,Crying baby,Crickets,order_audio_perturbations_only/152_silence_3.wav
152_silence_4,152,Which sound event occurs after train sound?,rain,Siren,Crying baby,Crickets,order_audio_perturbations_only/152_silence_4.wav
152_volume_0,152,Which sound event occurs after train sound?,rain,Siren,Crying baby,Crickets,order_audio_perturbations_only/152_volume_0.wav
152_volume_1,152,Which sound event occurs after train sound?,rain,Siren,Crying baby,Crickets,order_audio_perturbations_only/152_volume_1.wav
152_volume_2,152,Which sound event occurs after train sound?,rain,Siren,Crying baby,Crickets,order_audio_perturbations_only/152_volume_2.wav
152_volume_3,152,Which sound event occurs after train sound?,rain,Siren,Crying baby,Crickets,order_audio_perturbations_only/152_volume_3.wav
152_volume_4,152,Which sound event occurs after train sound?,rain,Siren,Crying baby,Crickets,order_audio_perturbations_only/152_volume_4.wav
153_silence_0,153,Which sound event occurs second?,Frog,Vacuum cleaner,Helicopter,laughing,order_audio_perturbations_only/153_silence_0.wav
153_silence_1,153,Which sound event occurs second?,Frog,Vacuum cleaner,Helicopter,laughing,order_audio_perturbations_only/153_silence_1.wav
153_silence_2,153,Which sound event occurs second?,Frog,Vacuum cleaner,Helicopter,laughing,order_audio_perturbations_only/153_silence_2.wav
153_silence_3,153,Which sound event occurs second?,Frog,Vacuum cleaner,Helicopter,laughing,order_audio_perturbations_only/153_silence_3.wav
153_silence_4,153,Which sound event occurs second?,Frog,Vacuum cleaner,Helicopter,laughing,order_audio_perturbations_only/153_silence_4.wav
153_volume_0,153,Which sound event occurs second?,Frog,Vacuum cleaner,Helicopter,laughing,order_audio_perturbations_only/153_volume_0.wav
153_volume_1,153,Which sound event occurs second?,Frog,Vacuum cleaner,Helicopter,laughing,order_audio_perturbations_only/153_volume_1.wav
153_volume_2,153,Which sound event occurs second?,Frog,Vacuum cleaner,Helicopter,laughing,order_audio_perturbations_only/153_volume_2.wav
153_volume_3,153,Which sound event occurs second?,Frog,Vacuum cleaner,Helicopter,laughing,order_audio_perturbations_only/153_volume_3.wav
153_volume_4,153,Which sound event occurs second?,Frog,Vacuum cleaner,Helicopter,laughing,order_audio_perturbations_only/153_volume_4.wav
154_silence_0,154,Which sound event occurs after drinking_sipping sound?,Coughing,"Door, wood creaks",insects,Frog,order_audio_perturbations_only/154_silence_0.wav
154_silence_1,154,Which sound event occurs after drinking_sipping sound?,Coughing,"Door, wood creaks",insects,Frog,order_audio_perturbations_only/154_silence_1.wav
154_silence_2,154,Which sound event occurs after drinking_sipping sound?,Coughing,"Door, wood creaks",insects,Frog,order_audio_perturbations_only/154_silence_2.wav
154_silence_3,154,Which sound event occurs after drinking_sipping sound?,Coughing,"Door, wood creaks",insects,Frog,order_audio_perturbations_only/154_silence_3.wav
154_silence_4,154,Which sound event occurs after drinking_sipping sound?,Coughing,"Door, wood creaks",insects,Frog,order_audio_perturbations_only/154_silence_4.wav
154_volume_0,154,Which sound event occurs after drinking_sipping sound?,Coughing,"Door, wood creaks",insects,Frog,order_audio_perturbations_only/154_volume_0.wav
154_volume_1,154,Which sound event occurs after drinking_sipping sound?,Coughing,"Door, wood creaks",insects,Frog,order_audio_perturbations_only/154_volume_1.wav
154_volume_2,154,Which sound event occurs after drinking_sipping sound?,Coughing,"Door, wood creaks",insects,Frog,order_audio_perturbations_only/154_volume_2.wav
154_volume_3,154,Which sound event occurs after drinking_sipping sound?,Coughing,"Door, wood creaks",insects,Frog,order_audio_perturbations_only/154_volume_3.wav
154_volume_4,154,Which sound event occurs after drinking_sipping sound?,Coughing,"Door, wood creaks",insects,Frog,order_audio_perturbations_only/154_volume_4.wav
155_silence_0,155,Which sound event occurs fourth?,Clapping,pouring_water,Footsteps,Pouring water,order_audio_perturbations_only/155_silence_0.wav
155_silence_1,155,Which sound event occurs fourth?,Clapping,pouring_water,Footsteps,Pouring water,order_audio_perturbations_only/155_silence_1.wav
155_silence_2,155,Which sound event occurs fourth?,Clapping,pouring_water,Footsteps,Pouring water,order_audio_perturbations_only/155_silence_2.wav
155_silence_3,155,Which sound event occurs fourth?,Clapping,pouring_water,Footsteps,Pouring water,order_audio_perturbations_only/155_silence_3.wav
155_silence_4,155,Which sound event occurs fourth?,Clapping,pouring_water,Footsteps,Pouring water,order_audio_perturbations_only/155_silence_4.wav
155_volume_0,155,Which sound event occurs fourth?,Clapping,pouring_water,Footsteps,Pouring water,order_audio_perturbations_only/155_volume_0.wav
155_volume_1,155,Which sound event occurs fourth?,Clapping,pouring_water,Footsteps,Pouring water,order_audio_perturbations_only/155_volume_1.wav
155_volume_2,155,Which sound event occurs fourth?,Clapping,pouring_water,Footsteps,Pouring water,order_audio_perturbations_only/155_volume_2.wav
155_volume_3,155,Which sound event occurs fourth?,Clapping,pouring_water,Footsteps,Pouring water,order_audio_perturbations_only/155_volume_3.wav
155_volume_4,155,Which sound event occurs fourth?,Clapping,pouring_water,Footsteps,Pouring water,order_audio_perturbations_only/155_volume_4.wav
156_silence_0,156,Which sound event occurs second?,"Drinking, sipping",Water drops,Sneezing,crow,order_audio_perturbations_only/156_silence_0.wav
156_silence_1,156,Which sound event occurs second?,"Drinking, sipping",Water drops,Sneezing,crow,order_audio_perturbations_only/156_silence_1.wav
156_silence_2,156,Which sound event occurs second?,"Drinking, sipping",Water drops,Sneezing,crow,order_audio_perturbations_only/156_silence_2.wav
156_silence_3,156,Which sound event occurs second?,"Drinking, sipping",Water drops,Sneezing,crow,order_audio_perturbations_only/156_silence_3.wav
156_silence_4,156,Which sound event occurs second?,"Drinking, sipping",Water drops,Sneezing,crow,order_audio_perturbations_only/156_silence_4.wav
156_volume_0,156,Which sound event occurs second?,"Drinking, sipping",Water drops,Sneezing,crow,order_audio_perturbations_only/156_volume_0.wav
156_volume_1,156,Which sound event occurs second?,"Drinking, sipping",Water drops,Sneezing,crow,order_audio_perturbations_only/156_volume_1.wav
156_volume_2,156,Which sound event occurs second?,"Drinking, sipping",Water drops,Sneezing,crow,order_audio_perturbations_only/156_volume_2.wav
156_volume_3,156,Which sound event occurs second?,"Drinking, sipping",Water drops,Sneezing,crow,order_audio_perturbations_only/156_volume_3.wav
156_volume_4,156,Which sound event occurs second?,"Drinking, sipping",Water drops,Sneezing,crow,order_audio_perturbations_only/156_volume_4.wav
158_silence_0,158,Which sound event occurs after toilet_flush sound?,Dog,Laughing,church_bells,Mouse click,order_audio_perturbations_only/158_silence_0.wav
158_silence_1,158,Which sound event occurs after toilet_flush sound?,Dog,Laughing,church_bells,Mouse click,order_audio_perturbations_only/158_silence_1.wav
158_silence_2,158,Which sound event occurs after toilet_flush sound?,Dog,Laughing,church_bells,Mouse click,order_audio_perturbations_only/158_silence_2.wav
158_silence_3,158,Which sound event occurs after toilet_flush sound?,Dog,Laughing,church_bells,Mouse click,order_audio_perturbations_only/158_silence_3.wav
158_silence_4,158,Which sound event occurs after toilet_flush sound?,Dog,Laughing,church_bells,Mouse click,order_audio_perturbations_only/158_silence_4.wav
158_volume_0,158,Which sound event occurs after toilet_flush sound?,Dog,Laughing,church_bells,Mouse click,order_audio_perturbations_only/158_volume_0.wav
158_volume_1,158,Which sound event occurs after toilet_flush sound?,Dog,Laughing,church_bells,Mouse click,order_audio_perturbations_only/158_volume_1.wav
158_volume_2,158,Which sound event occurs after toilet_flush sound?,Dog,Laughing,church_bells,Mouse click,order_audio_perturbations_only/158_volume_2.wav
158_volume_3,158,Which sound event occurs after toilet_flush sound?,Dog,Laughing,church_bells,Mouse click,order_audio_perturbations_only/158_volume_3.wav
158_volume_4,158,Which sound event occurs after toilet_flush sound?,Dog,Laughing,church_bells,Mouse click,order_audio_perturbations_only/158_volume_4.wav
159_silence_0,159,Which sound event occurs third?,Clock alarm,Laughing,crow,Crow,order_audio_perturbations_only/159_silence_0.wav
159_silence_1,159,Which sound event occurs third?,Clock alarm,Laughing,crow,Crow,order_audio_perturbations_only/159_silence_1.wav
159_silence_2,159,Which sound event occurs third?,Clock alarm,Laughing,crow,Crow,order_audio_perturbations_only/159_silence_2.wav
159_silence_3,159,Which sound event occurs third?,Clock alarm,Laughing,crow,Crow,order_audio_perturbations_only/159_silence_3.wav
159_silence_4,159,Which sound event occurs third?,Clock alarm,Laughing,crow,Crow,order_audio_perturbations_only/159_silence_4.wav
159_volume_0,159,Which sound event occurs third?,Clock alarm,Laughing,crow,Crow,order_audio_perturbations_only/159_volume_0.wav
159_volume_1,159,Which sound event occurs third?,Clock alarm,Laughing,crow,Crow,order_audio_perturbations_only/159_volume_1.wav
159_volume_2,159,Which sound event occurs third?,Clock alarm,Laughing,crow,Crow,order_audio_perturbations_only/159_volume_2.wav
159_volume_3,159,Which sound event occurs third?,Clock alarm,Laughing,crow,Crow,order_audio_perturbations_only/159_volume_3.wav
159_volume_4,159,Which sound event occurs third?,Clock alarm,Laughing,crow,Crow,order_audio_perturbations_only/159_volume_4.wav
160_silence_0,160,Which sound event occurs first?,Crow,fireworks,Rain,"Door, wood creaks",order_audio_perturbations_only/160_silence_0.wav
160_silence_1,160,Which sound event occurs first?,Crow,fireworks,Rain,"Door, wood creaks",order_audio_perturbations_only/160_silence_1.wav
160_silence_2,160,Which sound event occurs first?,Crow,fireworks,Rain,"Door, wood creaks",order_audio_perturbations_only/160_silence_2.wav
160_silence_3,160,Which sound event occurs first?,Crow,fireworks,Rain,"Door, wood creaks",order_audio_perturbations_only/160_silence_3.wav
160_silence_4,160,Which sound event occurs first?,Crow,fireworks,Rain,"Door, wood creaks",order_audio_perturbations_only/160_silence_4.wav
160_volume_0,160,Which sound event occurs first?,Crow,fireworks,Rain,"Door, wood creaks",order_audio_perturbations_only/160_volume_0.wav
160_volume_1,160,Which sound event occurs first?,Crow,fireworks,Rain,"Door, wood creaks",order_audio_perturbations_only/160_volume_1.wav
160_volume_2,160,Which sound event occurs first?,Crow,fireworks,Rain,"Door, wood creaks",order_audio_perturbations_only/160_volume_2.wav
160_volume_3,160,Which sound event occurs first?,Crow,fireworks,Rain,"Door, wood creaks",order_audio_perturbations_only/160_volume_3.wav
160_volume_4,160,Which sound event occurs first?,Crow,fireworks,Rain,"Door, wood creaks",order_audio_perturbations_only/160_volume_4.wav
161_silence_0,161,Which sound event occurs third?,laughing,Breathing,Laughing,Crying baby,order_audio_perturbations_only/161_silence_0.wav
161_silence_1,161,Which sound event occurs third?,laughing,Breathing,Laughing,Crying baby,order_audio_perturbations_only/161_silence_1.wav
161_silence_2,161,Which sound event occurs third?,laughing,Breathing,Laughing,Crying baby,order_audio_perturbations_only/161_silence_2.wav
161_silence_3,161,Which sound event occurs third?,laughing,Breathing,Laughing,Crying baby,order_audio_perturbations_only/161_silence_3.wav
161_silence_4,161,Which sound event occurs third?,laughing,Breathing,Laughing,Crying baby,order_audio_perturbations_only/161_silence_4.wav
161_volume_0,161,Which sound event occurs third?,laughing,Breathing,Laughing,Crying baby,order_audio_perturbations_only/161_volume_0.wav
161_volume_1,161,Which sound event occurs third?,laughing,Breathing,Laughing,Crying baby,order_audio_perturbations_only/161_volume_1.wav
161_volume_2,161,Which sound event occurs third?,laughing,Breathing,Laughing,Crying baby,order_audio_perturbations_only/161_volume_2.wav
161_volume_3,161,Which sound event occurs third?,laughing,Breathing,Laughing,Crying baby,order_audio_perturbations_only/161_volume_3.wav
161_volume_4,161,Which sound event occurs third?,laughing,Breathing,Laughing,Crying baby,order_audio_perturbations_only/161_volume_4.wav
163_silence_0,163,Which sound event occurs fourth?,Chainsaw,Fireworks,Crying baby,door_wood_creaks,order_audio_perturbations_only/163_silence_0.wav
163_silence_1,163,Which sound event occurs fourth?,Chainsaw,Fireworks,Crying baby,door_wood_creaks,order_audio_perturbations_only/163_silence_1.wav
163_silence_2,163,Which sound event occurs fourth?,Chainsaw,Fireworks,Crying baby,door_wood_creaks,order_audio_perturbations_only/163_silence_2.wav
163_silence_3,163,Which sound event occurs fourth?,Chainsaw,Fireworks,Crying baby,door_wood_creaks,order_audio_perturbations_only/163_silence_3.wav
163_silence_4,163,Which sound event occurs fourth?,Chainsaw,Fireworks,Crying baby,door_wood_creaks,order_audio_perturbations_only/163_silence_4.wav
163_volume_0,163,Which sound event occurs fourth?,Chainsaw,Fireworks,Crying baby,door_wood_creaks,order_audio_perturbations_only/163_volume_0.wav
163_volume_1,163,Which sound event occurs fourth?,Chainsaw,Fireworks,Crying baby,door_wood_creaks,order_audio_perturbations_only/163_volume_1.wav
163_volume_2,163,Which sound event occurs fourth?,Chainsaw,Fireworks,Crying baby,door_wood_creaks,order_audio_perturbations_only/163_volume_2.wav
163_volume_3,163,Which sound event occurs fourth?,Chainsaw,Fireworks,Crying baby,door_wood_creaks,order_audio_perturbations_only/163_volume_3.wav
163_volume_4,163,Which sound event occurs fourth?,Chainsaw,Fireworks,Crying baby,door_wood_creaks,order_audio_perturbations_only/163_volume_4.wav
165_silence_0,165,Which sound event occurs third?,Car horn,Toilet flush,Water drops,coughing,order_audio_perturbations_only/165_silence_0.wav
165_silence_1,165,Which sound event occurs third?,Car horn,Toilet flush,Water drops,coughing,order_audio_perturbations_only/165_silence_1.wav
165_silence_2,165,Which sound event occurs third?,Car horn,Toilet flush,Water drops,coughing,order_audio_perturbations_only/165_silence_2.wav
165_silence_3,165,Which sound event occurs third?,Car horn,Toilet flush,Water drops,coughing,order_audio_perturbations_only/165_silence_3.wav
165_silence_4,165,Which sound event occurs third?,Car horn,Toilet flush,Water drops,coughing,order_audio_perturbations_only/165_silence_4.wav
165_volume_0,165,Which sound event occurs third?,Car horn,Toilet flush,Water drops,coughing,order_audio_perturbations_only/165_volume_0.wav
165_volume_1,165,Which sound event occurs third?,Car horn,Toilet flush,Water drops,coughing,order_audio_perturbations_only/165_volume_1.wav
165_volume_2,165,Which sound event occurs third?,Car horn,Toilet flush,Water drops,coughing,order_audio_perturbations_only/165_volume_2.wav
165_volume_3,165,Which sound event occurs third?,Car horn,Toilet flush,Water drops,coughing,order_audio_perturbations_only/165_volume_3.wav
165_volume_4,165,Which sound event occurs third?,Car horn,Toilet flush,Water drops,coughing,order_audio_perturbations_only/165_volume_4.wav
167_silence_0,167,Which sound event occurs after airplane sound?,Water drops,cat,Brushing teeth,Laughing,order_audio_perturbations_only/167_silence_0.wav
167_silence_1,167,Which sound event occurs after airplane sound?,Water drops,cat,Brushing teeth,Laughing,order_audio_perturbations_only/167_silence_1.wav
167_silence_2,167,Which sound event occurs after airplane sound?,Water drops,cat,Brushing teeth,Laughing,order_audio_perturbations_only/167_silence_2.wav
167_silence_3,167,Which sound event occurs after airplane sound?,Water drops,cat,Brushing teeth,Laughing,order_audio_perturbations_only/167_silence_3.wav
167_silence_4,167,Which sound event occurs after airplane sound?,Water drops,cat,Brushing teeth,Laughing,order_audio_perturbations_only/167_silence_4.wav
167_volume_0,167,Which sound event occurs after airplane sound?,Water drops,cat,Brushing teeth,Laughing,order_audio_perturbations_only/167_volume_0.wav
167_volume_1,167,Which sound event occurs after airplane sound?,Water drops,cat,Brushing teeth,Laughing,order_audio_perturbations_only/167_volume_1.wav
167_volume_2,167,Which sound event occurs after airplane sound?,Water drops,cat,Brushing teeth,Laughing,order_audio_perturbations_only/167_volume_2.wav
167_volume_3,167,Which sound event occurs after airplane sound?,Water drops,cat,Brushing teeth,Laughing,order_audio_perturbations_only/167_volume_3.wav
167_volume_4,167,Which sound event occurs after airplane sound?,Water drops,cat,Brushing teeth,Laughing,order_audio_perturbations_only/167_volume_4.wav
168_silence_0,168,Which sound event occurs first?,Pouring water,Sheep,train,Crying baby,order_audio_perturbations_only/168_silence_0.wav
168_silence_1,168,Which sound event occurs first?,Pouring water,Sheep,train,Crying baby,order_audio_perturbations_only/168_silence_1.wav
168_silence_2,168,Which sound event occurs first?,Pouring water,Sheep,train,Crying baby,order_audio_perturbations_only/168_silence_2.wav
168_silence_3,168,Which sound event occurs first?,Pouring water,Sheep,train,Crying baby,order_audio_perturbations_only/168_silence_3.wav
168_silence_4,168,Which sound event occurs first?,Pouring water,Sheep,train,Crying baby,order_audio_perturbations_only/168_silence_4.wav
168_volume_0,168,Which sound event occurs first?,Pouring water,Sheep,train,Crying baby,order_audio_perturbations_only/168_volume_0.wav
168_volume_1,168,Which sound event occurs first?,Pouring water,Sheep,train,Crying baby,order_audio_perturbations_only/168_volume_1.wav
168_volume_2,168,Which sound event occurs first?,Pouring water,Sheep,train,Crying baby,order_audio_perturbations_only/168_volume_2.wav
168_volume_3,168,Which sound event occurs first?,Pouring water,Sheep,train,Crying baby,order_audio_perturbations_only/168_volume_3.wav
168_volume_4,168,Which sound event occurs first?,Pouring water,Sheep,train,Crying baby,order_audio_perturbations_only/168_volume_4.wav
169_silence_0,169,Which sound event occurs second?,Laughing,clapping,Train,Door knock,order_audio_perturbations_only/169_silence_0.wav
169_silence_1,169,Which sound event occurs second?,Laughing,clapping,Train,Door knock,order_audio_perturbations_only/169_silence_1.wav
169_silence_2,169,Which sound event occurs second?,Laughing,clapping,Train,Door knock,order_audio_perturbations_only/169_silence_2.wav
169_silence_3,169,Which sound event occurs second?,Laughing,clapping,Train,Door knock,order_audio_perturbations_only/169_silence_3.wav
169_silence_4,169,Which sound event occurs second?,Laughing,clapping,Train,Door knock,order_audio_perturbations_only/169_silence_4.wav
169_volume_0,169,Which sound event occurs second?,Laughing,clapping,Train,Door knock,order_audio_perturbations_only/169_volume_0.wav
169_volume_1,169,Which sound event occurs second?,Laughing,clapping,Train,Door knock,order_audio_perturbations_only/169_volume_1.wav
169_volume_2,169,Which sound event occurs second?,Laughing,clapping,Train,Door knock,order_audio_perturbations_only/169_volume_2.wav
169_volume_3,169,Which sound event occurs second?,Laughing,clapping,Train,Door knock,order_audio_perturbations_only/169_volume_3.wav
169_volume_4,169,Which sound event occurs second?,Laughing,clapping,Train,Door knock,order_audio_perturbations_only/169_volume_4.wav
170_silence_0,170,Which sound event occurs first?,Helicopter,water_drops,Sneezing,Chainsaw,order_audio_perturbations_only/170_silence_0.wav
170_silence_1,170,Which sound event occurs first?,Helicopter,water_drops,Sneezing,Chainsaw,order_audio_perturbations_only/170_silence_1.wav
170_silence_2,170,Which sound event occurs first?,Helicopter,water_drops,Sneezing,Chainsaw,order_audio_perturbations_only/170_silence_2.wav
170_silence_3,170,Which sound event occurs first?,Helicopter,water_drops,Sneezing,Chainsaw,order_audio_perturbations_only/170_silence_3.wav
170_silence_4,170,Which sound event occurs first?,Helicopter,water_drops,Sneezing,Chainsaw,order_audio_perturbations_only/170_silence_4.wav
170_volume_0,170,Which sound event occurs first?,Helicopter,water_drops,Sneezing,Chainsaw,order_audio_perturbations_only/170_volume_0.wav
170_volume_1,170,Which sound event occurs first?,Helicopter,water_drops,Sneezing,Chainsaw,order_audio_perturbations_only/170_volume_1.wav
170_volume_2,170,Which sound event occurs first?,Helicopter,water_drops,Sneezing,Chainsaw,order_audio_perturbations_only/170_volume_2.wav
170_volume_3,170,Which sound event occurs first?,Helicopter,water_drops,Sneezing,Chainsaw,order_audio_perturbations_only/170_volume_3.wav
170_volume_4,170,Which sound event occurs first?,Helicopter,water_drops,Sneezing,Chainsaw,order_audio_perturbations_only/170_volume_4.wav
173_silence_0,173,Which sound event occurs first?,Door knock,Chirping birds,Brushing teeth,toilet_flush,order_audio_perturbations_only/173_silence_0.wav
173_silence_1,173,Which sound event occurs first?,Door knock,Chirping birds,Brushing teeth,toilet_flush,order_audio_perturbations_only/173_silence_1.wav
173_silence_2,173,Which sound event occurs first?,Door knock,Chirping birds,Brushing teeth,toilet_flush,order_audio_perturbations_only/173_silence_2.wav
173_silence_3,173,Which sound event occurs first?,Door knock,Chirping birds,Brushing teeth,toilet_flush,order_audio_perturbations_only/173_silence_3.wav
173_silence_4,173,Which sound event occurs first?,Door knock,Chirping birds,Brushing teeth,toilet_flush,order_audio_perturbations_only/173_silence_4.wav
173_volume_0,173,Which sound event occurs first?,Door knock,Chirping birds,Brushing teeth,toilet_flush,order_audio_perturbations_only/173_volume_0.wav
173_volume_1,173,Which sound event occurs first?,Door knock,Chirping birds,Brushing teeth,toilet_flush,order_audio_perturbations_only/173_volume_1.wav
173_volume_2,173,Which sound event occurs first?,Door knock,Chirping birds,Brushing teeth,toilet_flush,order_audio_perturbations_only/173_volume_2.wav
173_volume_3,173,Which sound event occurs first?,Door knock,Chirping birds,Brushing teeth,toilet_flush,order_audio_perturbations_only/173_volume_3.wav
173_volume_4,173,Which sound event occurs first?,Door knock,Chirping birds,Brushing teeth,toilet_flush,order_audio_perturbations_only/173_volume_4.wav
174_silence_0,174,Which sound event occurs third?,helicopter,Brushing teeth,Coughing,Crickets,order_audio_perturbations_only/174_silence_0.wav
174_silence_1,174,Which sound event occurs third?,helicopter,Brushing teeth,Coughing,Crickets,order_audio_perturbations_only/174_silence_1.wav
174_silence_2,174,Which sound event occurs third?,helicopter,Brushing teeth,Coughing,Crickets,order_audio_perturbations_only/174_silence_2.wav
174_silence_3,174,Which sound event occurs third?,helicopter,Brushing teeth,Coughing,Crickets,order_audio_perturbations_only/174_silence_3.wav
174_silence_4,174,Which sound event occurs third?,helicopter,Brushing teeth,Coughing,Crickets,order_audio_perturbations_only/174_silence_4.wav
174_volume_0,174,Which sound event occurs third?,helicopter,Brushing teeth,Coughing,Crickets,order_audio_perturbations_only/174_volume_0.wav
174_volume_1,174,Which sound event occurs third?,helicopter,Brushing teeth,Coughing,Crickets,order_audio_perturbations_only/174_volume_1.wav
174_volume_2,174,Which sound event occurs third?,helicopter,Brushing teeth,Coughing,Crickets,order_audio_perturbations_only/174_volume_2.wav
174_volume_3,174,Which sound event occurs third?,helicopter,Brushing teeth,Coughing,Crickets,order_audio_perturbations_only/174_volume_3.wav
174_volume_4,174,Which sound event occurs third?,helicopter,Brushing teeth,Coughing,Crickets,order_audio_perturbations_only/174_volume_4.wav
175_silence_0,175,Which sound event occurs second?,Crackling fire,Breathing,coughing,Wind,order_audio_perturbations_only/175_silence_0.wav
175_silence_1,175,Which sound event occurs second?,Crackling fire,Breathing,coughing,Wind,order_audio_perturbations_only/175_silence_1.wav
175_silence_2,175,Which sound event occurs second?,Crackling fire,Breathing,coughing,Wind,order_audio_perturbations_only/175_silence_2.wav
175_silence_3,175,Which sound event occurs second?,Crackling fire,Breathing,coughing,Wind,order_audio_perturbations_only/175_silence_3.wav
175_silence_4,175,Which sound event occurs second?,Crackling fire,Breathing,coughing,Wind,order_audio_perturbations_only/175_silence_4.wav
175_volume_0,175,Which sound event occurs second?,Crackling fire,Breathing,coughing,Wind,order_audio_perturbations_only/175_volume_0.wav
175_volume_1,175,Which sound event occurs second?,Crackling fire,Breathing,coughing,Wind,order_audio_perturbations_only/175_volume_1.wav
175_volume_2,175,Which sound event occurs second?,Crackling fire,Breathing,coughing,Wind,order_audio_perturbations_only/175_volume_2.wav
175_volume_3,175,Which sound event occurs second?,Crackling fire,Breathing,coughing,Wind,order_audio_perturbations_only/175_volume_3.wav
175_volume_4,175,Which sound event occurs second?,Crackling fire,Breathing,coughing,Wind,order_audio_perturbations_only/175_volume_4.wav
176_silence_0,176,Which sound event occurs after vacuum_cleaner sound?,Breathing,Fireworks,Snoring,toilet_flush,order_audio_perturbations_only/176_silence_0.wav
176_silence_1,176,Which sound event occurs after vacuum_cleaner sound?,Breathing,Fireworks,Snoring,toilet_flush,order_audio_perturbations_only/176_silence_1.wav
176_silence_2,176,Which sound event occurs after vacuum_cleaner sound?,Breathing,Fireworks,Snoring,toilet_flush,order_audio_perturbations_only/176_silence_2.wav
176_silence_3,176,Which sound event occurs after vacuum_cleaner sound?,Breathing,Fireworks,Snoring,toilet_flush,order_audio_perturbations_only/176_silence_3.wav
176_silence_4,176,Which sound event occurs after vacuum_cleaner sound?,Breathing,Fireworks,Snoring,toilet_flush,order_audio_perturbations_only/176_silence_4.wav
176_volume_0,176,Which sound event occurs after vacuum_cleaner sound?,Breathing,Fireworks,Snoring,toilet_flush,order_audio_perturbations_only/176_volume_0.wav
176_volume_1,176,Which sound event occurs after vacuum_cleaner sound?,Breathing,Fireworks,Snoring,toilet_flush,order_audio_perturbations_only/176_volume_1.wav
176_volume_2,176,Which sound event occurs after vacuum_cleaner sound?,Breathing,Fireworks,Snoring,toilet_flush,order_audio_perturbations_only/176_volume_2.wav
176_volume_3,176,Which sound event occurs after vacuum_cleaner sound?,Breathing,Fireworks,Snoring,toilet_flush,order_audio_perturbations_only/176_volume_3.wav
176_volume_4,176,Which sound event occurs after vacuum_cleaner sound?,Breathing,Fireworks,Snoring,toilet_flush,order_audio_perturbations_only/176_volume_4.wav
177_silence_0,177,Which sound event occurs second?,car_horn,"Door, wood creaks",Toilet flush,Clapping,order_audio_perturbations_only/177_silence_0.wav
177_silence_1,177,Which sound event occurs second?,car_horn,"Door, wood creaks",Toilet flush,Clapping,order_audio_perturbations_only/177_silence_1.wav
177_silence_2,177,Which sound event occurs second?,car_horn,"Door, wood creaks",Toilet flush,Clapping,order_audio_perturbations_only/177_silence_2.wav
177_silence_3,177,Which sound event occurs second?,car_horn,"Door, wood creaks",Toilet flush,Clapping,order_audio_perturbations_only/177_silence_3.wav
177_silence_4,177,Which sound event occurs second?,car_horn,"Door, wood creaks",Toilet flush,Clapping,order_audio_perturbations_only/177_silence_4.wav
177_volume_0,177,Which sound event occurs second?,car_horn,"Door, wood creaks",Toilet flush,Clapping,order_audio_perturbations_only/177_volume_0.wav
177_volume_1,177,Which sound event occurs second?,car_horn,"Door, wood creaks",Toilet flush,Clapping,order_audio_perturbations_only/177_volume_1.wav
177_volume_2,177,Which sound event occurs second?,car_horn,"Door, wood creaks",Toilet flush,Clapping,order_audio_perturbations_only/177_volume_2.wav
177_volume_3,177,Which sound event occurs second?,car_horn,"Door, wood creaks",Toilet flush,Clapping,order_audio_perturbations_only/177_volume_3.wav
177_volume_4,177,Which sound event occurs second?,car_horn,"Door, wood creaks",Toilet flush,Clapping,order_audio_perturbations_only/177_volume_4.wav
179_silence_0,179,Which sound event occurs fourth?,Airplane,church_bells,Washing machine,Car horn,order_audio_perturbations_only/179_silence_0.wav
179_silence_1,179,Which sound event occurs fourth?,Airplane,church_bells,Washing machine,Car horn,order_audio_perturbations_only/179_silence_1.wav
179_silence_2,179,Which sound event occurs fourth?,Airplane,church_bells,Washing machine,Car horn,order_audio_perturbations_only/179_silence_2.wav
179_silence_3,179,Which sound event occurs fourth?,Airplane,church_bells,Washing machine,Car horn,order_audio_perturbations_only/179_silence_3.wav
179_silence_4,179,Which sound event occurs fourth?,Airplane,church_bells,Washing machine,Car horn,order_audio_perturbations_only/179_silence_4.wav
179_volume_0,179,Which sound event occurs fourth?,Airplane,church_bells,Washing machine,Car horn,order_audio_perturbations_only/179_volume_0.wav
179_volume_1,179,Which sound event occurs fourth?,Airplane,church_bells,Washing machine,Car horn,order_audio_perturbations_only/179_volume_1.wav
179_volume_2,179,Which sound event occurs fourth?,Airplane,church_bells,Washing machine,Car horn,order_audio_perturbations_only/179_volume_2.wav
