idx,orig_idx,question,optionA,optionB,optionC,optionD,new_audio_path
162_silence_0,162,How many unique types of sound are present in this audio?,3,4,1,2,count_audio_perturbations_only/162_silence_0.wav
162_silence_1,162,How many unique types of sound are present in this audio?,3,4,1,2,count_audio_perturbations_only/162_silence_1.wav
162_silence_2,162,How many unique types of sound are present in this audio?,3,4,1,2,count_audio_perturbations_only/162_silence_2.wav
162_silence_3,162,How many unique types of sound are present in this audio?,3,4,1,2,count_audio_perturbations_only/162_silence_3.wav
162_silence_4,162,How many unique types of sound are present in this audio?,3,4,1,2,count_audio_perturbations_only/162_silence_4.wav
162_volume_0,162,How many unique types of sound are present in this audio?,3,4,1,2,count_audio_perturbations_only/162_volume_0.wav
162_volume_1,162,How many unique types of sound are present in this audio?,3,4,1,2,count_audio_perturbations_only/162_volume_1.wav
162_volume_2,162,How many unique types of sound are present in this audio?,3,4,1,2,count_audio_perturbations_only/162_volume_2.wav
162_volume_3,162,How many unique types of sound are present in this audio?,3,4,1,2,count_audio_perturbations_only/162_volume_3.wav
162_volume_4,162,How many unique types of sound are present in this audio?,3,4,1,2,count_audio_perturbations_only/162_volume_4.wav
164_silence_0,164,What is the total number of unique sounds heard in this audio?,2,3,1,4,count_audio_perturbations_only/164_silence_0.wav
164_silence_1,164,What is the total number of unique sounds heard in this audio?,2,3,1,4,count_audio_perturbations_only/164_silence_1.wav
164_silence_2,164,What is the total number of unique sounds heard in this audio?,2,3,1,4,count_audio_perturbations_only/164_silence_2.wav
164_silence_3,164,What is the total number of unique sounds heard in this audio?,2,3,1,4,count_audio_perturbations_only/164_silence_3.wav
164_silence_4,164,What is the total number of unique sounds heard in this audio?,2,3,1,4,count_audio_perturbations_only/164_silence_4.wav
164_volume_0,164,What is the total number of unique sounds heard in this audio?,2,3,1,4,count_audio_perturbations_only/164_volume_0.wav
164_volume_1,164,What is the total number of unique sounds heard in this audio?,2,3,1,4,count_audio_perturbations_only/164_volume_1.wav
164_volume_2,164,What is the total number of unique sounds heard in this audio?,2,3,1,4,count_audio_perturbations_only/164_volume_2.wav
164_volume_3,164,What is the total number of unique sounds heard in this audio?,2,3,1,4,count_audio_perturbations_only/164_volume_3.wav
164_volume_4,164,What is the total number of unique sounds heard in this audio?,2,3,1,4,count_audio_perturbations_only/164_volume_4.wav
166_silence_0,166,Determine the number of unique sound sources in this recording.,2,4,3,5,count_audio_perturbations_only/166_silence_0.wav
166_silence_1,166,Determine the number of unique sound sources in this recording.,2,4,3,5,count_audio_perturbations_only/166_silence_1.wav
166_silence_2,166,Determine the number of unique sound sources in this recording.,2,4,3,5,count_audio_perturbations_only/166_silence_2.wav
166_silence_3,166,Determine the number of unique sound sources in this recording.,2,4,3,5,count_audio_perturbations_only/166_silence_3.wav
166_silence_4,166,Determine the number of unique sound sources in this recording.,2,4,3,5,count_audio_perturbations_only/166_silence_4.wav
166_volume_0,166,Determine the number of unique sound sources in this recording.,2,4,3,5,count_audio_perturbations_only/166_volume_0.wav
166_volume_1,166,Determine the number of unique sound sources in this recording.,2,4,3,5,count_audio_perturbations_only/166_volume_1.wav
166_volume_2,166,Determine the number of unique sound sources in this recording.,2,4,3,5,count_audio_perturbations_only/166_volume_2.wav
166_volume_3,166,Determine the number of unique sound sources in this recording.,2,4,3,5,count_audio_perturbations_only/166_volume_3.wav
166_volume_4,166,Determine the number of unique sound sources in this recording.,2,4,3,5,count_audio_perturbations_only/166_volume_4.wav
167_silence_0,167,How many separate sound sources are included in the audio?,2,3,4,5,count_audio_perturbations_only/167_silence_0.wav
167_silence_1,167,How many separate sound sources are included in the audio?,2,3,4,5,count_audio_perturbations_only/167_silence_1.wav
167_silence_2,167,How many separate sound sources are included in the audio?,2,3,4,5,count_audio_perturbations_only/167_silence_2.wav
167_silence_3,167,How many separate sound sources are included in the audio?,2,3,4,5,count_audio_perturbations_only/167_silence_3.wav
167_silence_4,167,How many separate sound sources are included in the audio?,2,3,4,5,count_audio_perturbations_only/167_silence_4.wav
167_volume_0,167,How many separate sound sources are included in the audio?,2,3,4,5,count_audio_perturbations_only/167_volume_0.wav
167_volume_1,167,How many separate sound sources are included in the audio?,2,3,4,5,count_audio_perturbations_only/167_volume_1.wav
167_volume_2,167,How many separate sound sources are included in the audio?,2,3,4,5,count_audio_perturbations_only/167_volume_2.wav
167_volume_3,167,How many separate sound sources are included in the audio?,2,3,4,5,count_audio_perturbations_only/167_volume_3.wav
167_volume_4,167,How many separate sound sources are included in the audio?,2,3,4,5,count_audio_perturbations_only/167_volume_4.wav
168_silence_0,168,What is the total number of unique sound types in this audio?,2,3,4,1,count_audio_perturbations_only/168_silence_0.wav
168_silence_1,168,What is the total number of unique sound types in this audio?,2,3,4,1,count_audio_perturbations_only/168_silence_1.wav
168_silence_2,168,What is the total number of unique sound types in this audio?,2,3,4,1,count_audio_perturbations_only/168_silence_2.wav
168_silence_3,168,What is the total number of unique sound types in this audio?,2,3,4,1,count_audio_perturbations_only/168_silence_3.wav
168_silence_4,168,What is the total number of unique sound types in this audio?,2,3,4,1,count_audio_perturbations_only/168_silence_4.wav
168_volume_0,168,What is the total number of unique sound types in this audio?,2,3,4,1,count_audio_perturbations_only/168_volume_0.wav
168_volume_1,168,What is the total number of unique sound types in this audio?,2,3,4,1,count_audio_perturbations_only/168_volume_1.wav
168_volume_2,168,What is the total number of unique sound types in this audio?,2,3,4,1,count_audio_perturbations_only/168_volume_2.wav
168_volume_3,168,What is the total number of unique sound types in this audio?,2,3,4,1,count_audio_perturbations_only/168_volume_3.wav
168_volume_4,168,What is the total number of unique sound types in this audio?,2,3,4,1,count_audio_perturbations_only/168_volume_4.wav
169_silence_0,169,How many different sound sources can be heard in this clip?,2,1,4,3,count_audio_perturbations_only/169_silence_0.wav
169_silence_1,169,How many different sound sources can be heard in this clip?,2,1,4,3,count_audio_perturbations_only/169_silence_1.wav
169_silence_2,169,How many different sound sources can be heard in this clip?,2,1,4,3,count_audio_perturbations_only/169_silence_2.wav
169_silence_3,169,How many different sound sources can be heard in this clip?,2,1,4,3,count_audio_perturbations_only/169_silence_3.wav
169_silence_4,169,How many different sound sources can be heard in this clip?,2,1,4,3,count_audio_perturbations_only/169_silence_4.wav
169_volume_0,169,How many different sound sources can be heard in this clip?,2,1,4,3,count_audio_perturbations_only/169_volume_0.wav
169_volume_1,169,How many different sound sources can be heard in this clip?,2,1,4,3,count_audio_perturbations_only/169_volume_1.wav
169_volume_2,169,How many different sound sources can be heard in this clip?,2,1,4,3,count_audio_perturbations_only/169_volume_2.wav
169_volume_3,169,How many different sound sources can be heard in this clip?,2,1,4,3,count_audio_perturbations_only/169_volume_3.wav
169_volume_4,169,How many different sound sources can be heard in this clip?,2,1,4,3,count_audio_perturbations_only/169_volume_4.wav
171_silence_0,171,How many different types of sounds can be identified in this recording?,1,0,3,2,count_audio_perturbations_only/171_silence_0.wav
171_silence_1,171,How many different types of sounds can be identified in this recording?,1,0,3,2,count_audio_perturbations_only/171_silence_1.wav
171_silence_2,171,How many different types of sounds can be identified in this recording?,1,0,3,2,count_audio_perturbations_only/171_silence_2.wav
171_silence_3,171,How many different types of sounds can be identified in this recording?,1,0,3,2,count_audio_perturbations_only/171_silence_3.wav
171_silence_4,171,How many different types of sounds can be identified in this recording?,1,0,3,2,count_audio_perturbations_only/171_silence_4.wav
171_volume_0,171,How many different types of sounds can be identified in this recording?,1,0,3,2,count_audio_perturbations_only/171_volume_0.wav
171_volume_1,171,How many different types of sounds can be identified in this recording?,1,0,3,2,count_audio_perturbations_only/171_volume_1.wav
171_volume_2,171,How many different types of sounds can be identified in this recording?,1,0,3,2,count_audio_perturbations_only/171_volume_2.wav
171_volume_3,171,How many different types of sounds can be identified in this recording?,1,0,3,2,count_audio_perturbations_only/171_volume_3.wav
171_volume_4,171,How many different types of sounds can be identified in this recording?,1,0,3,2,count_audio_perturbations_only/171_volume_4.wav
172_silence_0,172,How many unique types of sound are present in this audio?,4,3,5,2,count_audio_perturbations_only/172_silence_0.wav
172_silence_1,172,How many unique types of sound are present in this audio?,4,3,5,2,count_audio_perturbations_only/172_silence_1.wav
172_silence_2,172,How many unique types of sound are present in this audio?,4,3,5,2,count_audio_perturbations_only/172_silence_2.wav
172_silence_3,172,How many unique types of sound are present in this audio?,4,3,5,2,count_audio_perturbations_only/172_silence_3.wav
172_silence_4,172,How many unique types of sound are present in this audio?,4,3,5,2,count_audio_perturbations_only/172_silence_4.wav
172_volume_0,172,How many unique types of sound are present in this audio?,4,3,5,2,count_audio_perturbations_only/172_volume_0.wav
172_volume_1,172,How many unique types of sound are present in this audio?,4,3,5,2,count_audio_perturbations_only/172_volume_1.wav
172_volume_2,172,How many unique types of sound are present in this audio?,4,3,5,2,count_audio_perturbations_only/172_volume_2.wav
172_volume_3,172,How many unique types of sound are present in this audio?,4,3,5,2,count_audio_perturbations_only/172_volume_3.wav
172_volume_4,172,How many unique types of sound are present in this audio?,4,3,5,2,count_audio_perturbations_only/172_volume_4.wav
173_silence_0,173,Identify the count of different sound sources in this clip.,3,0,1,2,count_audio_perturbations_only/173_silence_0.wav
173_silence_1,173,Identify the count of different sound sources in this clip.,3,0,1,2,count_audio_perturbations_only/173_silence_1.wav
173_silence_2,173,Identify the count of different sound sources in this clip.,3,0,1,2,count_audio_perturbations_only/173_silence_2.wav
173_silence_3,173,Identify the count of different sound sources in this clip.,3,0,1,2,count_audio_perturbations_only/173_silence_3.wav
173_silence_4,173,Identify the count of different sound sources in this clip.,3,0,1,2,count_audio_perturbations_only/173_silence_4.wav
173_volume_0,173,Identify the count of different sound sources in this clip.,3,0,1,2,count_audio_perturbations_only/173_volume_0.wav
173_volume_1,173,Identify the count of different sound sources in this clip.,3,0,1,2,count_audio_perturbations_only/173_volume_1.wav
173_volume_2,173,Identify the count of different sound sources in this clip.,3,0,1,2,count_audio_perturbations_only/173_volume_2.wav
173_volume_3,173,Identify the count of different sound sources in this clip.,3,0,1,2,count_audio_perturbations_only/173_volume_3.wav
173_volume_4,173,Identify the count of different sound sources in this clip.,3,0,1,2,count_audio_perturbations_only/173_volume_4.wav
174_silence_0,174,What is the total number of unique sounds heard in this audio?,3,2,1,4,count_audio_perturbations_only/174_silence_0.wav
174_silence_1,174,What is the total number of unique sounds heard in this audio?,3,2,1,4,count_audio_perturbations_only/174_silence_1.wav
174_silence_2,174,What is the total number of unique sounds heard in this audio?,3,2,1,4,count_audio_perturbations_only/174_silence_2.wav
174_silence_3,174,What is the total number of unique sounds heard in this audio?,3,2,1,4,count_audio_perturbations_only/174_silence_3.wav
174_silence_4,174,What is the total number of unique sounds heard in this audio?,3,2,1,4,count_audio_perturbations_only/174_silence_4.wav
174_volume_0,174,What is the total number of unique sounds heard in this audio?,3,2,1,4,count_audio_perturbations_only/174_volume_0.wav
174_volume_1,174,What is the total number of unique sounds heard in this audio?,3,2,1,4,count_audio_perturbations_only/174_volume_1.wav
174_volume_2,174,What is the total number of unique sounds heard in this audio?,3,2,1,4,count_audio_perturbations_only/174_volume_2.wav
174_volume_3,174,What is the total number of unique sounds heard in this audio?,3,2,1,4,count_audio_perturbations_only/174_volume_3.wav
174_volume_4,174,What is the total number of unique sounds heard in this audio?,3,2,1,4,count_audio_perturbations_only/174_volume_4.wav
176_silence_0,176,Determine the number of unique sound sources in this recording.,3,2,4,5,count_audio_perturbations_only/176_silence_0.wav
176_silence_1,176,Determine the number of unique sound sources in this recording.,3,2,4,5,count_audio_perturbations_only/176_silence_1.wav
176_silence_2,176,Determine the number of unique sound sources in this recording.,3,2,4,5,count_audio_perturbations_only/176_silence_2.wav
176_silence_3,176,Determine the number of unique sound sources in this recording.,3,2,4,5,count_audio_perturbations_only/176_silence_3.wav
176_silence_4,176,Determine the number of unique sound sources in this recording.,3,2,4,5,count_audio_perturbations_only/176_silence_4.wav
176_volume_0,176,Determine the number of unique sound sources in this recording.,3,2,4,5,count_audio_perturbations_only/176_volume_0.wav
176_volume_1,176,Determine the number of unique sound sources in this recording.,3,2,4,5,count_audio_perturbations_only/176_volume_1.wav
176_volume_2,176,Determine the number of unique sound sources in this recording.,3,2,4,5,count_audio_perturbations_only/176_volume_2.wav
176_volume_3,176,Determine the number of unique sound sources in this recording.,3,2,4,5,count_audio_perturbations_only/176_volume_3.wav
176_volume_4,176,Determine the number of unique sound sources in this recording.,3,2,4,5,count_audio_perturbations_only/176_volume_4.wav
177_silence_0,177,How many separate sound sources are included in the audio?,3,1,2,4,count_audio_perturbations_only/177_silence_0.wav
177_silence_1,177,How many separate sound sources are included in the audio?,3,1,2,4,count_audio_perturbations_only/177_silence_1.wav
177_silence_2,177,How many separate sound sources are included in the audio?,3,1,2,4,count_audio_perturbations_only/177_silence_2.wav
177_silence_3,177,How many separate sound sources are included in the audio?,3,1,2,4,count_audio_perturbations_only/177_silence_3.wav
177_silence_4,177,How many separate sound sources are included in the audio?,3,1,2,4,count_audio_perturbations_only/177_silence_4.wav
177_volume_0,177,How many separate sound sources are included in the audio?,3,1,2,4,count_audio_perturbations_only/177_volume_0.wav
177_volume_1,177,How many separate sound sources are included in the audio?,3,1,2,4,count_audio_perturbations_only/177_volume_1.wav
177_volume_2,177,How many separate sound sources are included in the audio?,3,1,2,4,count_audio_perturbations_only/177_volume_2.wav
177_volume_3,177,How many separate sound sources are included in the audio?,3,1,2,4,count_audio_perturbations_only/177_volume_3.wav
177_volume_4,177,How many separate sound sources are included in the audio?,3,1,2,4,count_audio_perturbations_only/177_volume_4.wav
179_silence_0,179,How many different sound sources can be heard in this clip?,3,4,5,6,count_audio_perturbations_only/179_silence_0.wav
179_silence_1,179,How many different sound sources can be heard in this clip?,3,4,5,6,count_audio_perturbations_only/179_silence_1.wav
179_silence_2,179,How many different sound sources can be heard in this clip?,3,4,5,6,count_audio_perturbations_only/179_silence_2.wav
179_silence_3,179,How many different sound sources can be heard in this clip?,3,4,5,6,count_audio_perturbations_only/179_silence_3.wav
179_silence_4,179,How many different sound sources can be heard in this clip?,3,4,5,6,count_audio_perturbations_only/179_silence_4.wav
179_volume_0,179,How many different sound sources can be heard in this clip?,3,4,5,6,count_audio_perturbations_only/179_volume_0.wav
179_volume_1,179,How many different sound sources can be heard in this clip?,3,4,5,6,count_audio_perturbations_only/179_volume_1.wav
179_volume_2,179,How many different sound sources can be heard in this clip?,3,4,5,6,count_audio_perturbations_only/179_volume_2.wav
179_volume_3,179,How many different sound sources can be heard in this clip?,3,4,5,6,count_audio_perturbations_only/179_volume_3.wav
179_volume_4,179,How many different sound sources can be heard in this clip?,3,4,5,6,count_audio_perturbations_only/179_volume_4.wav
180_silence_0,180,What is the number of distinct sound sources in the audio file?,1,3,2,0,count_audio_perturbations_only/180_silence_0.wav
180_silence_1,180,What is the number of distinct sound sources in the audio file?,1,3,2,0,count_audio_perturbations_only/180_silence_1.wav
180_silence_2,180,What is the number of distinct sound sources in the audio file?,1,3,2,0,count_audio_perturbations_only/180_silence_2.wav
180_silence_3,180,What is the number of distinct sound sources in the audio file?,1,3,2,0,count_audio_perturbations_only/180_silence_3.wav
180_silence_4,180,What is the number of distinct sound sources in the audio file?,1,3,2,0,count_audio_perturbations_only/180_silence_4.wav
180_volume_0,180,What is the number of distinct sound sources in the audio file?,1,3,2,0,count_audio_perturbations_only/180_volume_0.wav
180_volume_1,180,What is the number of distinct sound sources in the audio file?,1,3,2,0,count_audio_perturbations_only/180_volume_1.wav
180_volume_2,180,What is the number of distinct sound sources in the audio file?,1,3,2,0,count_audio_perturbations_only/180_volume_2.wav
180_volume_3,180,What is the number of distinct sound sources in the audio file?,1,3,2,0,count_audio_perturbations_only/180_volume_3.wav
180_volume_4,180,What is the number of distinct sound sources in the audio file?,1,3,2,0,count_audio_perturbations_only/180_volume_4.wav
182_silence_0,182,How many unique types of sound are present in this audio?,0,2,1,3,count_audio_perturbations_only/182_silence_0.wav
182_silence_1,182,How many unique types of sound are present in this audio?,0,2,1,3,count_audio_perturbations_only/182_silence_1.wav
182_silence_2,182,How many unique types of sound are present in this audio?,0,2,1,3,count_audio_perturbations_only/182_silence_2.wav
182_silence_3,182,How many unique types of sound are present in this audio?,0,2,1,3,count_audio_perturbations_only/182_silence_3.wav
182_silence_4,182,How many unique types of sound are present in this audio?,0,2,1,3,count_audio_perturbations_only/182_silence_4.wav
182_volume_0,182,How many unique types of sound are present in this audio?,0,2,1,3,count_audio_perturbations_only/182_volume_0.wav
182_volume_1,182,How many unique types of sound are present in this audio?,0,2,1,3,count_audio_perturbations_only/182_volume_1.wav
182_volume_2,182,How many unique types of sound are present in this audio?,0,2,1,3,count_audio_perturbations_only/182_volume_2.wav
182_volume_3,182,How many unique types of sound are present in this audio?,0,2,1,3,count_audio_perturbations_only/182_volume_3.wav
182_volume_4,182,How many unique types of sound are present in this audio?,0,2,1,3,count_audio_perturbations_only/182_volume_4.wav
183_silence_0,183,Identify the count of different sound sources in this clip.,0,1,2,3,count_audio_perturbations_only/183_silence_0.wav
183_silence_1,183,Identify the count of different sound sources in this clip.,0,1,2,3,count_audio_perturbations_only/183_silence_1.wav
183_silence_2,183,Identify the count of different sound sources in this clip.,0,1,2,3,count_audio_perturbations_only/183_silence_2.wav
183_silence_3,183,Identify the count of different sound sources in this clip.,0,1,2,3,count_audio_perturbations_only/183_silence_3.wav
183_silence_4,183,Identify the count of different sound sources in this clip.,0,1,2,3,count_audio_perturbations_only/183_silence_4.wav
183_volume_0,183,Identify the count of different sound sources in this clip.,0,1,2,3,count_audio_perturbations_only/183_volume_0.wav
183_volume_1,183,Identify the count of different sound sources in this clip.,0,1,2,3,count_audio_perturbations_only/183_volume_1.wav
183_volume_2,183,Identify the count of different sound sources in this clip.,0,1,2,3,count_audio_perturbations_only/183_volume_2.wav
183_volume_3,183,Identify the count of different sound sources in this clip.,0,1,2,3,count_audio_perturbations_only/183_volume_3.wav
183_volume_4,183,Identify the count of different sound sources in this clip.,0,1,2,3,count_audio_perturbations_only/183_volume_4.wav
184_silence_0,184,What is the total number of unique sounds heard in this audio?,1,0,2,3,count_audio_perturbations_only/184_silence_0.wav
184_silence_1,184,What is the total number of unique sounds heard in this audio?,1,0,2,3,count_audio_perturbations_only/184_silence_1.wav
184_silence_2,184,What is the total number of unique sounds heard in this audio?,1,0,2,3,count_audio_perturbations_only/184_silence_2.wav
184_silence_3,184,What is the total number of unique sounds heard in this audio?,1,0,2,3,count_audio_perturbations_only/184_silence_3.wav
184_silence_4,184,What is the total number of unique sounds heard in this audio?,1,0,2,3,count_audio_perturbations_only/184_silence_4.wav
184_volume_0,184,What is the total number of unique sounds heard in this audio?,1,0,2,3,count_audio_perturbations_only/184_volume_0.wav
184_volume_1,184,What is the total number of unique sounds heard in this audio?,1,0,2,3,count_audio_perturbations_only/184_volume_1.wav
184_volume_2,184,What is the total number of unique sounds heard in this audio?,1,0,2,3,count_audio_perturbations_only/184_volume_2.wav
184_volume_3,184,What is the total number of unique sounds heard in this audio?,1,0,2,3,count_audio_perturbations_only/184_volume_3.wav
184_volume_4,184,What is the total number of unique sounds heard in this audio?,1,0,2,3,count_audio_perturbations_only/184_volume_4.wav
185_silence_0,185,How many distinct sound categories are there in this audio file?,0,1,3,2,count_audio_perturbations_only/185_silence_0.wav
185_silence_1,185,How many distinct sound categories are there in this audio file?,0,1,3,2,count_audio_perturbations_only/185_silence_1.wav
185_silence_2,185,How many distinct sound categories are there in this audio file?,0,1,3,2,count_audio_perturbations_only/185_silence_2.wav
185_silence_3,185,How many distinct sound categories are there in this audio file?,0,1,3,2,count_audio_perturbations_only/185_silence_3.wav
185_silence_4,185,How many distinct sound categories are there in this audio file?,0,1,3,2,count_audio_perturbations_only/185_silence_4.wav
185_volume_0,185,How many distinct sound categories are there in this audio file?,0,1,3,2,count_audio_perturbations_only/185_volume_0.wav
185_volume_1,185,How many distinct sound categories are there in this audio file?,0,1,3,2,count_audio_perturbations_only/185_volume_1.wav
185_volume_2,185,How many distinct sound categories are there in this audio file?,0,1,3,2,count_audio_perturbations_only/185_volume_2.wav
185_volume_3,185,How many distinct sound categories are there in this audio file?,0,1,3,2,count_audio_perturbations_only/185_volume_3.wav
185_volume_4,185,How many distinct sound categories are there in this audio file?,0,1,3,2,count_audio_perturbations_only/185_volume_4.wav
187_silence_0,187,How many separate sound sources are included in the audio?,3,2,0,1,count_audio_perturbations_only/187_silence_0.wav
187_silence_1,187,How many separate sound sources are included in the audio?,3,2,0,1,count_audio_perturbations_only/187_silence_1.wav
187_silence_2,187,How many separate sound sources are included in the audio?,3,2,0,1,count_audio_perturbations_only/187_silence_2.wav
187_silence_3,187,How many separate sound sources are included in the audio?,3,2,0,1,count_audio_perturbations_only/187_silence_3.wav
187_silence_4,187,How many separate sound sources are included in the audio?,3,2,0,1,count_audio_perturbations_only/187_silence_4.wav
187_volume_0,187,How many separate sound sources are included in the audio?,3,2,0,1,count_audio_perturbations_only/187_volume_0.wav
187_volume_1,187,How many separate sound sources are included in the audio?,3,2,0,1,count_audio_perturbations_only/187_volume_1.wav
187_volume_2,187,How many separate sound sources are included in the audio?,3,2,0,1,count_audio_perturbations_only/187_volume_2.wav
187_volume_3,187,How many separate sound sources are included in the audio?,3,2,0,1,count_audio_perturbations_only/187_volume_3.wav
187_volume_4,187,How many separate sound sources are included in the audio?,3,2,0,1,count_audio_perturbations_only/187_volume_4.wav
188_silence_0,188,What is the total number of unique sound types in this audio?,1,2,4,3,count_audio_perturbations_only/188_silence_0.wav
188_silence_1,188,What is the total number of unique sound types in this audio?,1,2,4,3,count_audio_perturbations_only/188_silence_1.wav
188_silence_2,188,What is the total number of unique sound types in this audio?,1,2,4,3,count_audio_perturbations_only/188_silence_2.wav
188_silence_3,188,What is the total number of unique sound types in this audio?,1,2,4,3,count_audio_perturbations_only/188_silence_3.wav
188_silence_4,188,What is the total number of unique sound types in this audio?,1,2,4,3,count_audio_perturbations_only/188_silence_4.wav
188_volume_0,188,What is the total number of unique sound types in this audio?,1,2,4,3,count_audio_perturbations_only/188_volume_0.wav
188_volume_1,188,What is the total number of unique sound types in this audio?,1,2,4,3,count_audio_perturbations_only/188_volume_1.wav
188_volume_2,188,What is the total number of unique sound types in this audio?,1,2,4,3,count_audio_perturbations_only/188_volume_2.wav
188_volume_3,188,What is the total number of unique sound types in this audio?,1,2,4,3,count_audio_perturbations_only/188_volume_3.wav
188_volume_4,188,What is the total number of unique sound types in this audio?,1,2,4,3,count_audio_perturbations_only/188_volume_4.wav
189_silence_0,189,How many different sound sources can be heard in this clip?,4,1,3,2,count_audio_perturbations_only/189_silence_0.wav
189_silence_1,189,How many different sound sources can be heard in this clip?,4,1,3,2,count_audio_perturbations_only/189_silence_1.wav
189_silence_2,189,How many different sound sources can be heard in this clip?,4,1,3,2,count_audio_perturbations_only/189_silence_2.wav
189_silence_3,189,How many different sound sources can be heard in this clip?,4,1,3,2,count_audio_perturbations_only/189_silence_3.wav
189_silence_4,189,How many different sound sources can be heard in this clip?,4,1,3,2,count_audio_perturbations_only/189_silence_4.wav
189_volume_0,189,How many different sound sources can be heard in this clip?,4,1,3,2,count_audio_perturbations_only/189_volume_0.wav
189_volume_1,189,How many different sound sources can be heard in this clip?,4,1,3,2,count_audio_perturbations_only/189_volume_1.wav
189_volume_2,189,How many different sound sources can be heard in this clip?,4,1,3,2,count_audio_perturbations_only/189_volume_2.wav
189_volume_3,189,How many different sound sources can be heard in this clip?,4,1,3,2,count_audio_perturbations_only/189_volume_3.wav
189_volume_4,189,How many different sound sources can be heard in this clip?,4,1,3,2,count_audio_perturbations_only/189_volume_4.wav
190_silence_0,190,What is the number of distinct sound sources in the audio file?,3,2,1,0,count_audio_perturbations_only/190_silence_0.wav
190_silence_1,190,What is the number of distinct sound sources in the audio file?,3,2,1,0,count_audio_perturbations_only/190_silence_1.wav
190_silence_2,190,What is the number of distinct sound sources in the audio file?,3,2,1,0,count_audio_perturbations_only/190_silence_2.wav
190_silence_3,190,What is the number of distinct sound sources in the audio file?,3,2,1,0,count_audio_perturbations_only/190_silence_3.wav
190_silence_4,190,What is the number of distinct sound sources in the audio file?,3,2,1,0,count_audio_perturbations_only/190_silence_4.wav
190_volume_0,190,What is the number of distinct sound sources in the audio file?,3,2,1,0,count_audio_perturbations_only/190_volume_0.wav
190_volume_1,190,What is the number of distinct sound sources in the audio file?,3,2,1,0,count_audio_perturbations_only/190_volume_1.wav
190_volume_2,190,What is the number of distinct sound sources in the audio file?,3,2,1,0,count_audio_perturbations_only/190_volume_2.wav
190_volume_3,190,What is the number of distinct sound sources in the audio file?,3,2,1,0,count_audio_perturbations_only/190_volume_3.wav
190_volume_4,190,What is the number of distinct sound sources in the audio file?,3,2,1,0,count_audio_perturbations_only/190_volume_4.wav
191_silence_0,191,How many different types of sounds can be identified in this recording?,3,5,4,2,count_audio_perturbations_only/191_silence_0.wav
191_silence_1,191,How many different types of sounds can be identified in this recording?,3,5,4,2,count_audio_perturbations_only/191_silence_1.wav
191_silence_2,191,How many different types of sounds can be identified in this recording?,3,5,4,2,count_audio_perturbations_only/191_silence_2.wav
191_silence_3,191,How many different types of sounds can be identified in this recording?,3,5,4,2,count_audio_perturbations_only/191_silence_3.wav
191_silence_4,191,How many different types of sounds can be identified in this recording?,3,5,4,2,count_audio_perturbations_only/191_silence_4.wav
191_volume_0,191,How many different types of sounds can be identified in this recording?,3,5,4,2,count_audio_perturbations_only/191_volume_0.wav
191_volume_1,191,How many different types of sounds can be identified in this recording?,3,5,4,2,count_audio_perturbations_only/191_volume_1.wav
191_volume_2,191,How many different types of sounds can be identified in this recording?,3,5,4,2,count_audio_perturbations_only/191_volume_2.wav
191_volume_3,191,How many different types of sounds can be identified in this recording?,3,5,4,2,count_audio_perturbations_only/191_volume_3.wav
191_volume_4,191,How many different types of sounds can be identified in this recording?,3,5,4,2,count_audio_perturbations_only/191_volume_4.wav
193_silence_0,193,Identify the count of different sound sources in this clip.,1,4,3,2,count_audio_perturbations_only/193_silence_0.wav
193_silence_1,193,Identify the count of different sound sources in this clip.,1,4,3,2,count_audio_perturbations_only/193_silence_1.wav
193_silence_2,193,Identify the count of different sound sources in this clip.,1,4,3,2,count_audio_perturbations_only/193_silence_2.wav
193_silence_3,193,Identify the count of different sound sources in this clip.,1,4,3,2,count_audio_perturbations_only/193_silence_3.wav
193_silence_4,193,Identify the count of different sound sources in this clip.,1,4,3,2,count_audio_perturbations_only/193_silence_4.wav
193_volume_0,193,Identify the count of different sound sources in this clip.,1,4,3,2,count_audio_perturbations_only/193_volume_0.wav
193_volume_1,193,Identify the count of different sound sources in this clip.,1,4,3,2,count_audio_perturbations_only/193_volume_1.wav
193_volume_2,193,Identify the count of different sound sources in this clip.,1,4,3,2,count_audio_perturbations_only/193_volume_2.wav
193_volume_3,193,Identify the count of different sound sources in this clip.,1,4,3,2,count_audio_perturbations_only/193_volume_3.wav
193_volume_4,193,Identify the count of different sound sources in this clip.,1,4,3,2,count_audio_perturbations_only/193_volume_4.wav
194_silence_0,194,What is the total number of unique sounds heard in this audio?,0,3,2,1,count_audio_perturbations_only/194_silence_0.wav
194_silence_1,194,What is the total number of unique sounds heard in this audio?,0,3,2,1,count_audio_perturbations_only/194_silence_1.wav
194_silence_2,194,What is the total number of unique sounds heard in this audio?,0,3,2,1,count_audio_perturbations_only/194_silence_2.wav
194_silence_3,194,What is the total number of unique sounds heard in this audio?,0,3,2,1,count_audio_perturbations_only/194_silence_3.wav
194_silence_4,194,What is the total number of unique sounds heard in this audio?,0,3,2,1,count_audio_perturbations_only/194_silence_4.wav
194_volume_0,194,What is the total number of unique sounds heard in this audio?,0,3,2,1,count_audio_perturbations_only/194_volume_0.wav
194_volume_1,194,What is the total number of unique sounds heard in this audio?,0,3,2,1,count_audio_perturbations_only/194_volume_1.wav
